Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,6400000,200,64,1,267.7516711,267.7516375,26.59252844,0.02063276909,-0.02063276909
OMP,call,100,110,0.02,0.75,1,8000000,200,1,1,413.4199654,413.419949,26.56799457,0.04516663792,-0.04516663792
OMP,call,100,110,0.02,0.75,1,8000000,200,8,1,341.4124522,341.4124101,26.5674302,0.04573100624,-0.04573100624
OMP,call,100,110,0.02,0.75,1,8000000,200,16,1,343.4988845,343.4988211,26.60386136,0.009299847806,-0.009299847806
OMP,call,100,110,0.02,0.75,1,8000000,200,32,1,336.6532377,336.6532131,26.60681016,0.00635105496,-0.00635105496
OMP,call,100,110,0.02,0.75,1,8000000,200,64,1,327.1483336,327.1482712,26.61396481,0.0008035959969,0.0008035959969
OMP,call,100,110,0.02,0.75,1,10000000,200,1,1,523.5561443,523.5561002,26.64070769,0.02754647883,0.02754647883
OMP,call,100,110,0.02,0.75,1,10000000,200,8,1,439.1765162,439.1764816,26.60297579,0.01018542237,-0.01018542237
OMP,call,100,110,0.02,0.75,1,10000000,200,16,1,421.7619949,421.7619526,26.62715764,0.01399642812,0.01399642812
OMP,call,100,110,0.02,0.75,1,10000000,200,32,1,423.6332732,423.6332298,26.63218047,0.01901925517,0.01901925517
OMP,call,100,110,0.02,0.75,1,10000000,200,64,1,421.4678419,421.4678048,26.58805977,0.02510144461,-0.02510144461
MPI,call,100,110,0.02,0.75,1,10000,200,1,1,0.707723016,0.412175258,27.38685281,0.7736915956,0.7736915956
MPI,call,100,110,0.02,0.75,1,10000,200,8,1,0.390878521,0.064552182,27.09808194,0.4849207326,0.4849207326
MPI,call,100,110,0.02,0.75,1,10000,200,16,1,0.470393444,0.114303705,28.72249946,2.109338253,2.109338253
MPI,call,100,110,0.02,0.75,1,10000,200,32,1,0.55520512,0.171069083,26.30647779,0.3066834178,-0.3066834178
MPI,call,100,110,0.02,0.75,1,10000,200,64,1,19.90004206,19.28008351,28.35679385,1.743632637,1.743632637
MPI,call,100,110,0.02,0.75,1,80000,200,1,1,3.500084893,3.265732986,26.70790074,0.09473952696,0.09473952696
MPI,call,100,110,0.02,0.75,1,80000,200,8,1,0.821562523,0.503181791,26.57462083,0.03854038441,-0.03854038441
MPI,call,100,110,0.02,0.75,1,80000,200,16,1,0.637465826,0.300335875,26.70929419,0.09613298494,0.09613298494
MPI,call,100,110,0.02,0.75,1,80000,200,32,1,0.633866977,0.20779943,26.05891147,0.5542497413,-0.5542497413
MPI,call,100,110,0.02,0.75,1,80000,200,64,1,20.98158891,20.41584267,27.09664352,0.483482314,0.483482314
MPI,call,100,110,0.02,0.75,1,100000,200,1,1,4.289911992,4.010715707,26.3469844,0.2661768067,-0.2661768067
MPI,call,100,110,0.02,0.75,1,100000,200,8,1,0.881710401,0.569252765,26.47839382,0.1347673914,-0.1347673914
MPI,call,100,110,0.02,0.75,1,100000,200,16,1,0.657010578,0.319121166,26.82608379,0.2129225752,0.2129225752
MPI,call,100,110,0.02,0.75,1,100000,200,32,1,0.789859043,0.383513542,26.78002926,0.1668680534,0.1668680534
MPI,call,100,110,0.02,0.75,1,100000,200,64,1,19.7852961,19.18210627,26.87820385,0.2650426396,0.2650426396
MPI,call,100,110,0.02,0.75,1,160000,200,1,1,6.813671598,6.576483974,26.10854653,0.5046146803,-0.5046146803
MPI,call,100,110,0.02,0.75,1,160000,200,8,1,1.234015894,0.920468574,26.42521477,0.1879464415,-0.1879464415
MPI,call,100,110,0.02,0.75,1,160000,200,16,1,0.839376387,0.499027936,26.67820418,0.06504296927,0.06504296927
MPI,call,100,110,0.02,0.75,1,160000,200,32,1,0.78334417,0.369501081,26.64293226,0.02977104756,0.02977104756
MPI,call,100,110,0.02,0.75,1,160000,200,64,1,19.29501279,18.72173399,26.37580031,0.2373609035,-0.2373609035
MPI,call,100,110,0.02,0.75,1,320000,200,1,1,15.6501794,15.36252845,26.3924431,0.2207181093,-0.2207181093
MPI,call,100,110,0.02,0.75,1,320000,200,8,1,2.247594508,1.923382674,26.69666659,0.08350538369,0.08350538369
MPI,call,100,110,0.02,0.75,1,320000,200,16,1,1.451722395,1.101580935,26.47345986,0.1397013547,-0.1397013547
MPI,call,100,110,0.02,0.75,1,320000,200,32,1,1.065258974,0.678692595,26.1471368,0.4660244097,-0.4660244097
MPI,call,100,110,0.02,0.75,1,320000,200,64,1,20.87822106,20.27691874,26.66384751,0.05068629916,0.05068629916
MPI,call,100,110,0.02,0.75,1,640000,200,1,1,29.37687528,29.13099947,26.4341029,0.179058315,-0.179058315
MPI,call,100,110,0.02,0.75,1,640000,200,8,1,4.662485616,4.341372005,26.35462833,0.2585328829,-0.2585328829
MPI,call,100,110,0.02,0.75,1,640000,200,16,1,2.681187303,2.339865485,26.5013838,0.1117774052,-0.1117774052
MPI,call,100,110,0.02,0.75,1,640000,200,32,1,1.8630814,1.478567151,26.24438221,0.3687789958,-0.3687789958
MPI,call,100,110,0.02,0.75,1,640000,200,64,1,21.32623929,20.63789721,26.02975878,0.5834024254,-0.5834024254
MPI,call,100,110,0.02,0.75,1,800000,200,1,1,34.9425395,34.70376679,26.48618407,0.1269771357,-0.1269771357
MPI,call,100,110,0.02,0.75,1,800000,200,8,1,5.698751881,5.37099827,26.45692123,0.1562399815,-0.1562399815
MPI,call,100,110,0.02,0.75,1,800000,200,16,1,3.178907799,2.840534385,26.27669066,0.3364705483,-0.3364705483
MPI,call,100,110,0.02,0.75,1,800000,200,32,1,2.181158,1.804927129,26.28140399,0.3317572228,-0.3317572228
MPI,call,100,110,0.02,0.75,1,800000,200,64,1,21.32796255,20.70294694,26.52213723,0.09102398369,-0.09102398369
MPI,call,100,110,0.02,0.75,1,1000000,200,1,1,44.95604384,44.71868799,26.42445741,0.1887038044,-0.1887038044
MPI,call,100,110,0.02,0.75,1,1000000,200,8,1,7.549927229,7.232836715,26.36392633,0.2492348776,-0.2492348776
MPI,call,100,110,0.02,0.75,1,1000000,200,16,1,3.791636208,3.43630237,26.5956237,0.01753750894,-0.01753750894
MPI,call,100,110,0.02,0.75,1,1000000,200,32,1,2.36042414,1.939589361,26.36826841,0.2448927959,-0.2448927959
MPI,call,100,110,0.02,0.75,1,1000000,200,64,1,21.88286071,21.24975584,26.51315044,0.1000107741,-0.1000107741
MPI,call,100,110,0.02,0.75,1,1600000,200,1,1,76.63866619,76.39912792,26.4022814,0.2108798073,-0.2108798073
MPI,call,100,110,0.02,0.75,1,1600000,200,8,1,11.19343569,10.8658051,26.41180703,0.2013541801,-0.2013541801
MPI,call,100,110,0.02,0.75,1,1600000,200,16,1,6.101251539,5.726624359,26.36793794,0.2452232734,-0.2452232734
MPI,call,100,110,0.02,0.75,1,1600000,200,32,1,3.810411924,3.439620616,26.58553592,0.02762528703,-0.02762528703
MPI,call,100,110,0.02,0.75,1,1600000,200,64,1,22.73447608,22.1258214,26.48531934,0.1278418738,-0.1278418738
MPI,call,100,110,0.02,0.75,1,3200000,200,1,1,151.2599787,150.9817619,26.43445513,0.1787060787,-0.1787060787
MPI,call,100,110,0.02,0.75,1,3200000,200,8,1,21.4918262,21.1493363,26.3170735,0.2960877059,-0.2960877059
