Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
MPI,call,100,110,0.02,0.75,1,100000000,0,5,1,7.532570918,7.393091471,26.60986144,0.002347569565,-0.002347569565
MPI,call,100,110,0.02,0.75,1,100000000,0,10,1,3.916160697,3.755869295,26.6058403,0.006368713511,-0.006368713511
MPI,call,100,110,0.02,0.75,1,100000000,0,25,1,2.258098846,2.050529879,26.62101121,0.008802196547,0.008802196547
MPI,call,100,110,0.02,0.75,1,100000000,0,32,1,1.898998517,1.653463065,26.60637614,0.005832869124,-0.005832869124
MPI,call,100,110,0.02,0.75,1,100000000,0,50,1,2.440013042,2.017344634,26.62122342,0.009014406068,0.009014406068
MPI,call,100,110,0.02,0.75,1,100000000,0,64,1,2.298061943,1.787222091,26.62411472,0.01190571107,0.01190571107
MPI,call,100,110,0.02,0.75,1,100000000,0,100,1,2.719456946,1.731507943,26.61100571,0.001203303801,-0.001203303801
MPI,call,100,110,0.02,0.75,1,100000000,0,125,1,3.156031508,1.882773967,26.60169626,0.01051274698,-0.01051274698
MPI,call,100,110,0.02,0.75,1,250000000,0,1,1,89.69388604,89.57582035,26.60710579,0.005103218243,-0.005103218243
MPI,call,100,110,0.02,0.75,1,250000000,0,5,1,18.36531185,18.23001561,26.61367812,0.001469106496,0.001469106496
MPI,call,100,110,0.02,0.75,1,250000000,0,10,1,9.402584045,9.238860855,26.61318758,0.0009785656787,0.0009785656787
MPI,call,100,110,0.02,0.75,1,250000000,0,25,1,5.168088703,4.943734594,26.61063066,0.001578353923,-0.001578353923
MPI,call,100,110,0.02,0.75,1,250000000,0,32,1,4.382782218,4.116064811,26.61002094,0.002188068377,-0.002188068377
MPI,call,100,110,0.02,0.75,1,250000000,0,50,1,5.09364025,4.672988125,26.6096976,0.002511411321,-0.002511411321
MPI,call,100,110,0.02,0.75,1,250000000,0,64,1,4.683143214,4.20195449,26.60669531,0.005513699081,-0.005513699081
MPI,call,100,110,0.02,0.75,1,250000000,0,100,1,5.425031652,4.505381412,26.61702164,0.004812633855,0.004812633855
MPI,call,100,110,0.02,0.75,1,250000000,0,125,1,5.455153318,4.32225345,26.6180438,0.005834793761,0.005834793761
MPI,call,100,110,0.02,0.75,1,500000000,0,1,1,179.4855139,179.3658117,26.61817061,0.005961604194,0.005961604194
MPI,call,100,110,0.02,0.75,1,500000000,0,5,1,36.62394194,36.48052298,26.61321011,0.001001097799,0.001001097799
MPI,call,100,110,0.02,0.75,1,500000000,0,10,1,18.61951628,18.45628584,26.61462119,0.002412175523,0.002412175523
MPI,call,100,110,0.02,0.75,1,500000000,0,25,1,10.45824308,10.22567192,26.61801771,0.00580870487,0.00580870487
MPI,call,100,110,0.02,0.75,1,500000000,0,32,1,8.727508248,8.463527574,26.61367382,0.001464814619,0.001464814619
MPI,call,100,110,0.02,0.75,1,500000000,0,50,1,8.158178296,7.716117461,26.61470789,0.002498876276,0.002498876276
MPI,call,100,110,0.02,0.75,1,500000000,0,64,1,8.251884849,7.716348019,26.61133548,0.000873530565,-0.000873530565
MPI,call,100,110,0.02,0.75,1,500000000,0,100,1,8.941947929,8.075491778,26.61090675,0.001302258228,-0.001302258228
MPI,call,100,110,0.02,0.75,1,500000000,0,125,1,8.349912974,7.169368882,26.61554256,0.003333552784,0.003333552784
MPI,call,100,110,0.02,0.75,1,750000000,0,1,1,269.1090729,268.9863854,26.61192746,0.0002815504267,-0.0002815504267
MPI,call,100,110,0.02,0.75,1,750000000,0,5,1,55.04992807,54.91053275,26.61380329,0.001594275871,0.001594275871
MPI,call,100,110,0.02,0.75,1,750000000,0,10,1,27.97132972,27.81043023,26.60756596,0.004643048641,-0.004643048641
MPI,call,100,110,0.02,0.75,1,750000000,0,25,1,13.73321021,13.51128921,26.61451226,0.002303246156,0.002303246156
MPI,call,100,110,0.02,0.75,1,750000000,0,32,1,12.92967708,12.67213498,26.60812438,0.004084633229,-0.004084633229
MPI,call,100,110,0.02,0.75,1,750000000,0,50,1,13.75353069,13.32786537,26.61207277,0.000136239163,-0.000136239163
MPI,call,100,110,0.02,0.75,1,750000000,0,64,1,13.41630036,12.93422648,26.6117841,0.0004249119611,-0.0004249119611
MPI,call,100,110,0.02,0.75,1,750000000,0,100,1,13.66638345,12.79321942,26.60636547,0.005843541788,-0.005843541788
MPI,call,100,110,0.02,0.75,1,750000000,0,125,1,12.58244183,11.41490819,26.61080384,0.001405172546,-0.001405172546
MPI,call,100,110,0.02,0.75,1,1000000000,0,1,1,357.5584703,357.436884,26.60985756,0.002351449409,-0.002351449409
MPI,call,100,110,0.02,0.75,1,1000000000,0,5,1,73.07032009,72.92916804,26.61624189,0.004032882689,0.004032882689
MPI,call,100,110,0.02,0.75,1,1000000000,0,10,1,37.47828058,37.30495047,26.61082187,0.001387139716,-0.001387139716
MPI,call,100,110,0.02,0.75,1,1000000000,0,25,1,21.71739484,21.48158385,26.61746071,0.00525169983,0.00525169983
MPI,call,100,110,0.02,0.75,1,1000000000,0,32,1,17.87585906,17.62478894,26.61510401,0.002895000735,0.002895000735
MPI,call,100,110,0.02,0.75,1,1000000000,0,50,1,18.89137082,18.39407136,26.60918069,0.00302832329,-0.00302832329
MPI,call,100,110,0.02,0.75,1,1000000000,0,64,1,19.42852725,18.90630945,26.61254028,0.0003312666416,0.0003312666416
MPI,call,100,110,0.02,0.75,1,1000000000,0,100,1,18.96060717,18.10428129,26.6117411,0.000467908947,-0.000467908947
MPI,call,100,110,0.02,0.75,1,1000000000,0,125,1,18.56640885,17.42935728,26.61282582,0.0006168141939,0.0006168141939
Hybrid,call,100,110,0.02,0.75,1,10000000,0,1001,1,3.652580011,3.526967743,26.58728118,0.02492783258,-0.02492783258
Hybrid,call,100,110,0.02,0.75,1,10000000,0,10010,1,0.535949668,0.37609933,26.55422937,0.05797963987,-0.05797963987
Hybrid,call,100,110,0.02,0.75,1,10000000,0,25025,1,0.402150885,0.20000047,26.56834925,0.04385976057,-0.04385976057
Hybrid,call,100,110,0.02,0.75,1,10000000,0,50050,1,0.582421828,0.185038537,26.58605688,0.02615212802,-0.02615212802
Hybrid,call,100,110,0.02,0.75,1,25000000,0,1001,1,8.525260846,8.405137187,26.6075957,0.004613312536,-0.004613312536
Hybrid,call,100,110,0.02,0.75,1,25000000,0,10010,1,1.081041785,0.919420181,26.58584947,0.02635954278,-0.02635954278
Hybrid,call,100,110,0.02,0.75,1,25000000,0,25025,1,0.696413888,0.49088484,26.63468935,0.02248034028,0.02248034028
Hybrid,call,100,110,0.02,0.75,1,25000000,0,50050,1,0.847229913,0.411045868,26.59760928,0.01459973159,-0.01459973159
Hybrid,call,100,110,0.02,0.75,1,50000000,0,1001,1,17.63528466,17.51574474,26.59988321,0.0123258008,-0.0123258008
Hybrid,call,100,110,0.02,0.75,1,50000000,0,10010,1,2.000110121,1.836810666,26.58438242,0.0278265856,-0.0278265856
Hybrid,call,100,110,0.02,0.75,1,50000000,0,25025,1,1.209129073,1.0052924,26.64900789,0.03679888181,0.03679888181
Hybrid,call,100,110,0.02,0.75,1,50000000,0,50050,1,1.161959841,0.759003373,26.61598486,0.003775851544,0.003775851544
Hybrid,call,100,110,0.02,0.75,1,75000000,0,1001,1,26.23864213,26.12299161,26.60826913,0.003939877579,-0.003939877579
Hybrid,call,100,110,0.02,0.75,1,75000000,0,10010,1,2.921021706,2.76721407,26.61921804,0.007009030363,0.007009030363
Hybrid,call,100,110,0.02,0.75,1,75000000,0,25025,1,1.678943057,1.47480141,26.59812792,0.01408109496,-0.01408109496
Hybrid,call,100,110,0.02,0.75,1,75000000,0,50050,1,1.560667966,1.168688381,26.681738,0.06952898671,0.06952898671
Hybrid,call,100,110,0.02,0.75,1,100000000,0,1001,1,34.80602701,34.69103139,26.61472969,0.002520678232,0.002520678232
Hybrid,call,100,110,0.02,0.75,1,100000000,0,10010,1,3.755102929,3.597777666,26.614196,0.001986988938,0.001986988938
Hybrid,call,100,110,0.02,0.75,1,100000000,0,25025,1,2.167275989,1.960744079,26.56672085,0.04548816273,-0.04548816273
Hybrid,call,100,110,0.02,0.75,1,100000000,0,50050,1,1.842050891,1.442390317,26.59124011,0.02096889817,-0.02096889817
Hybrid,call,100,110,0.02,0.75,1,250000000,0,1001,1,86.28120684,86.1621264,26.60848041,0.003728596741,-0.003728596741
Hybrid,call,100,110,0.02,0.75,1,250000000,0,10010,1,9.219420022,9.056029,26.62620252,0.01399350558,0.01399350558
Hybrid,call,100,110,0.02,0.75,1,250000000,0,25025,1,5.117797448,4.894886349,26.61746735,0.005258337152,0.005258337152
Hybrid,call,100,110,0.02,0.75,1,250000000,0,50050,1,3.670251853,3.234339529,26.60407049,0.008138517561,-0.008138517561
Hybrid,call,100,110,0.02,0.75,1,500000000,0,1001,1,174.4409143,174.319679,26.6115139,0.0006951095296,-0.0006951095296
Hybrid,call,100,110,0.02,0.75,1,500000000,0,10010,1,18.36356513,18.2042547,26.60749604,0.004712966788,-0.004712966788
Hybrid,call,100,110,0.02,0.75,1,500000000,0,25025,1,10.29754631,10.07308855,26.60708025,0.005128760453,-0.005128760453
Hybrid,call,100,110,0.02,0.75,1,500000000,0,50050,1,7.017056249,6.588552407,26.58152237,0.03068664223,-0.03068664223
Hybrid,call,100,110,0.02,0.75,1,750000000,0,1001,1,261.3203959,261.1983468,26.61498739,0.00277838462,0.00277838462
Hybrid,call,100,110,0.02,0.75,1,750000000,0,10010,1,27.16864486,27.00984787,26.61836517,0.00615616252,0.00615616252
Hybrid,call,100,110,0.02,0.75,1,750000000,0,25025,1,14.95843706,14.73355784,26.59811278,0.01409623028,-0.01409623028
Hybrid,call,100,110,0.02,0.75,1,750000000,0,50050,1,10.093121,9.670950858,26.61548307,0.003274060936,0.003274060936
Hybrid,call,100,110,0.02,0.75,1,1000000000,0,1001,1,349.674017,349.5551014,26.61254728,0.0003382747529,0.0003382747529
Hybrid,call,100,110,0.02,0.75,1,1000000000,0,10010,1,36.09066319,35.93965161,26.61361805,0.001409038568,0.001409038568
Hybrid,call,100,110,0.02,0.75,1,1000000000,0,25025,1,18.91833643,18.692043,26.60192382,0.01028518622,-0.01028518622
Hybrid,call,100,110,0.02,0.75,1,1000000000,0,50050,1,14.08017194,13.65277681,26.57979651,0.03241250079,-0.03241250079
Serial,put,100,90,0.02,0.75,1,10000000,0,0,1,4.106756797,4.106695183,21.97995214,0.00595713876,-0.00595713876
Serial,put,100,90,0.02,0.75,1,25000000,0,0,1,10.36041308,10.36039825,21.99033316,0.004423880899,0.004423880899
Serial,put,100,90,0.02,0.75,1,50000000,0,0,1,20.89538097,20.89536113,21.98720959,0.00130031333,0.00130031333
Serial,put,100,90,0.02,0.75,1,75000000,0,0,1,31.64887842,31.64886387,21.99028031,0.004371031998,0.004371031998
Serial,put,100,90,0.02,0.75,1,100000000,0,0,1,42.05876119,42.05874359,21.98746865,0.001559374123,0.001559374123
Serial,put,100,90,0.02,0.75,1,250000000,0,0,1,105.1823466,105.1823318,21.9831244,0.002784876754,-0.002784876754
Serial,put,100,90,0.02,0.75,1,500000000,0,0,1,206.4416202,206.4416058,21.98653451,0.000625227158,0.000625227158
Serial,put,100,90,0.02,0.75,1,750000000,0,0,1,310.7252629,310.7252418,21.9844763,0.001432978723,-0.001432978723
Serial,put,100,90,0.02,0.75,1,1000000000,0,0,1,416.5385694,416.5385342,21.98490979,0.0009994858259,-0.0009994858259
