Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
Hybrid,call,100,110,0.02,0.75,1,100000,0,10010,1,34.61657554,34.45104235,26.61220901,4.005105581e-09,4.005105581e-09
Hybrid,call,100,110,0.02,0.75,1,100000,0,25025,1,15.39848529,15.17788715,26.61220901,4.005105581e-09,4.005105581e-09
Hybrid,call,100,110,0.02,0.75,1,100000,0,50050,1,12.31828899,11.85820729,26.61220901,4.005105581e-09,4.005105581e-09
Serial,put,100,90,0.02,0.75,1,10000,0,0,1,2.678517778,2.678472639,21.98533284,0.0005764408084,-0.0005764408084
Serial_vanilla,put,100,90,0.02,0.75,1,10000,0,0,1,1.024328,1.024272333,21.98533284,0.0005764408954,-0.0005764408954
Serial,put,100,90,0.02,0.75,1,25000,0,0,1,16.29635597,16.29633547,21.98581493,9.434777237e-05,-9.434777237e-05
Serial_vanilla,put,100,90,0.02,0.75,1,25000,0,0,1,9.219479785,9.219463435,21.98581495,9.433379984e-05,-9.433379984e-05
Serial,put,100,90,0.02,0.75,1,50000,0,0,1,65.54161348,65.54159694,21.98596957,6.028662484e-05,6.028662484e-05
Serial_vanilla,put,100,90,0.02,0.75,1,50000,0,0,1,44.09102285,44.09099191,21.98596951,6.023474546e-05,6.023474546e-05
Serial,put,100,90,0.02,0.75,1,75000,0,0,1,146.7124109,146.7123887,21.98592449,1.521417559e-05,1.521417559e-05
Serial_vanilla,put,100,90,0.02,0.75,1,75000,0,0,1,106.9283571,106.9283339,21.98592459,1.53069298e-05,1.53069298e-05
Serial,put,100,90,0.02,0.75,1,100000,0,0,1,260.5956264,260.5955874,21.98590929,6.301277722e-09,6.301277722e-09
Serial_vanilla,put,100,90,0.02,0.75,1,100000,0,0,1,197.8435358,197.8435177,21.98590928,3.940105131e-09,3.940105131e-09
OMP,put,100,90,0.02,0.75,1,10000,0,1,1,2.626157719,2.626098755,21.98533284,0.0005764408084,-0.0005764408084
OMP,put,100,90,0.02,0.75,1,10000,0,5,1,0.684046357,0.684027332,21.98533284,0.0005764408084,-0.0005764408084
OMP,put,100,90,0.02,0.75,1,10000,0,10,1,0.681776786,0.681751149,21.98533284,0.0005764408084,-0.0005764408084
OMP,put,100,90,0.02,0.75,1,10000,0,25,1,0.685236372,0.685225954,21.98533284,0.0005764408084,-0.0005764408084
OMP,put,100,90,0.02,0.75,1,10000,0,32,1,0.679285238,0.679273167,21.98533284,0.0005764408084,-0.0005764408084
OMP,put,100,90,0.02,0.75,1,10000,0,50,1,0.680311404,0.680291447,21.98533284,0.0005764408084,-0.0005764408084
OMP,put,100,90,0.02,0.75,1,10000,0,64,1,0.646533687,0.646525153,21.98533284,0.0005764408084,-0.0005764408084
OMP,put,100,90,0.02,0.75,1,10000,0,100,1,0.673218486,0.673199277,21.98533284,0.0005764408084,-0.0005764408084
OMP,put,100,90,0.02,0.75,1,10000,0,125,1,0.682639416,0.682625255,21.98533284,0.0005764408084,-0.0005764408084
OMP,put,100,90,0.02,0.75,1,25000,0,1,1,16.28200356,16.28198587,21.98581493,9.434777237e-05,-9.434777237e-05
OMP,put,100,90,0.02,0.75,1,25000,0,5,1,3.803019944,3.803001739,21.98581493,9.434777237e-05,-9.434777237e-05
OMP,put,100,90,0.02,0.75,1,25000,0,10,1,2.122266505,2.122247644,21.98581493,9.434777237e-05,-9.434777237e-05
OMP,put,100,90,0.02,0.75,1,25000,0,25,1,1.721448534,1.721421731,21.98581493,9.434777237e-05,-9.434777237e-05
OMP,put,100,90,0.02,0.75,1,25000,0,32,1,1.745684736,1.745669641,21.98581493,9.434777237e-05,-9.434777237e-05
