Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,25000,200,10,1,0.193613473,0.193582083,14.05632095,0.1963209545,0.1963209545
OMP,call,100,110,0.02,0.75,1,25000,200,25,1,0.093876196,0.093849172,14.6616689,0.8016688999,0.8016688999
OMP,call,100,110,0.02,0.75,1,25000,200,32,1,0.090980582,0.090965559,14.6592869,0.7992869037,0.7992869037
OMP,call,100,110,0.02,0.75,1,25000,200,50,1,0.086139386,0.086123299,14.66033395,0.8003339517,0.8003339517
OMP,call,100,110,0.02,0.75,1,25000,200,64,1,0.091757864,0.091738818,14.66033421,0.800334215,0.800334215
OMP,call,100,110,0.02,0.75,1,25000,200,100,1,0.09709971,0.097074551,14.65856109,0.7985610851,0.7985610851
OMP,call,100,110,0.02,0.75,1,25000,200,125,1,0.095706499,0.095688188,14.66016684,0.8001668442,0.8001668442
OMP,call,100,110,0.02,0.75,1,25000,1000,1,1,7.207956458,7.207935059,13.46101055,0.3989894464,-0.3989894464
OMP,call,100,110,0.02,0.75,1,25000,1000,5,1,1.515220796,1.515186191,13.28626807,0.5737319254,-0.5737319254
OMP,call,100,110,0.02,0.75,1,25000,1000,10,1,0.893166443,0.893131765,13.24436723,0.615632774,-0.615632774
OMP,call,100,110,0.02,0.75,1,25000,1000,25,1,0.434495087,0.434461474,15.11246876,1.252468765,1.252468765
OMP,call,100,110,0.02,0.75,1,25000,1000,32,1,0.427783321,0.427763776,15.11276953,1.252769532,1.252769532
OMP,call,100,110,0.02,0.75,1,25000,1000,50,1,0.429496683,0.429484437,13.99901906,0.1390190642,0.1390190642
OMP,call,100,110,0.02,0.75,1,25000,1000,64,1,0.434728385,0.43470857,13.99859103,0.1385910349,0.1385910349
OMP,call,100,110,0.02,0.75,1,25000,1000,100,1,0.427782879,0.427762895,14.0061759,0.1461758979,0.1461758979
OMP,call,100,110,0.02,0.75,1,25000,1000,125,1,0.431365192,0.431339649,14.00690069,0.1469006875,0.1469006875
OMP,call,100,110,0.02,0.75,1,50000,200,1,1,2.681555973,2.681527947,13.63702798,0.2229720219,-0.2229720219
OMP,call,100,110,0.02,0.75,1,50000,200,5,1,0.593275894,0.593260649,13.40691668,0.4530833192,-0.4530833192
OMP,call,100,110,0.02,0.75,1,50000,200,10,1,0.310637614,0.310612268,14.51500139,0.6550013918,0.6550013918
OMP,call,100,110,0.02,0.75,1,50000,200,25,1,0.176108948,0.17608749,14.46548868,0.6054886829,0.6054886829
OMP,call,100,110,0.02,0.75,1,50000,200,32,1,0.178763347,0.1787242,14.53681516,0.6768151563,0.6768151563
OMP,call,100,110,0.02,0.75,1,50000,200,50,1,0.140535286,0.140519648,14.62350116,0.7635011612,0.7635011612
OMP,call,100,110,0.02,0.75,1,50000,200,64,1,0.135034442,0.135019399,13.79311374,0.06688625838,-0.06688625838
OMP,call,100,110,0.02,0.75,1,50000,200,100,1,0.141360337,0.141345802,13.79396696,0.06603303899,-0.06603303899
OMP,call,100,110,0.02,0.75,1,50000,200,125,1,0.146736763,0.14671525,13.79324494,0.06675506023,-0.06675506023
OMP,call,100,110,0.02,0.75,1,50000,1000,1,1,14.66537519,14.66535454,13.97451231,0.1145123092,0.1145123092
OMP,call,100,110,0.02,0.75,1,50000,1000,5,1,2.992215423,2.99218281,13.89417431,0.0341743084,0.0341743084
OMP,call,100,110,0.02,0.75,1,50000,1000,10,1,1.506652738,1.506625417,13.68345056,0.1765494385,-0.1765494385
OMP,call,100,110,0.02,0.75,1,50000,1000,25,1,0.847463613,0.847423562,14.3467703,0.4867702952,0.4867702952
OMP,call,100,110,0.02,0.75,1,50000,1000,32,1,0.828154349,0.828128504,12.94012009,0.9198799078,-0.9198799078
OMP,call,100,110,0.02,0.75,1,50000,1000,50,1,0.69454808,0.694524024,13.85926033,0.0007396739357,-0.0007396739357
