Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,100,0.1,0.2,1,50000000,0,1,4,108.6915763,108.6915573,11.92154131,0.02154130819,0.02154130819
OMP,call,100,100,0.1,0.2,1,50000000,0,5,4,78.54296762,78.54294032,11.9195939,0.01959390316,0.01959390316
OMP,call,100,100,0.1,0.2,1,50000000,0,10,4,74.9650351,74.96500218,11.91912214,0.01912213939,0.01912213939
OMP,call,100,100,0.1,0.2,1,50000000,0,25,4,73.16321912,73.16318202,11.92312744,0.02312744379,0.02312744379
OMP,call,100,100,0.1,0.2,1,50000000,0,32,4,72.68173681,72.68169588,11.92220015,0.0222001543,0.0222001543
OMP,call,100,100,0.1,0.2,1,50000000,0,50,4,72.51306613,72.51304466,11.92686719,0.02686718642,0.02686718642
OMP,call,100,100,0.1,0.2,1,50000000,0,64,4,72.65291696,72.6528884,11.92223016,0.02223016224,0.02223016224
OMP,call,100,100,0.1,0.2,1,50000000,0,100,4,72.43344223,72.43341218,11.92229511,0.02229510554,0.02229510554
OMP,call,100,100,0.1,0.2,1,50000000,0,125,4,72.2121139,72.21209354,11.91897641,0.01897641122,0.01897641122
OMP,call,100,100,0.1,0.2,1,75000000,0,1,4,163.6357692,163.635744,11.92052855,0.02052855238,0.02052855238
OMP,call,100,100,0.1,0.2,1,75000000,0,5,4,119.4540587,119.4540277,11.92164743,0.02164742785,0.02164742785
OMP,call,100,100,0.1,0.2,1,75000000,0,10,4,111.765989,111.7659638,11.91985487,0.01985487,0.01985487
OMP,call,100,100,0.1,0.2,1,75000000,0,25,4,110.4179898,110.4179652,11.92310281,0.02310280998,0.02310280998
OMP,call,100,100,0.1,0.2,1,75000000,0,32,4,107.95496,107.9549358,11.92210454,0.02210453824,0.02210453824
OMP,call,100,100,0.1,0.2,1,75000000,0,50,4,107.8162769,107.8162309,11.92288153,0.02288153125,0.02288153125
OMP,call,100,100,0.1,0.2,1,75000000,0,64,4,107.635097,107.6350532,11.92009394,0.02009394016,0.02009394016
OMP,call,100,100,0.1,0.2,1,75000000,0,100,4,107.8410021,107.8409585,11.9219222,0.02192220448,0.02192220448
OMP,call,100,100,0.1,0.2,1,75000000,0,125,4,108.9525697,108.9525378,11.92069969,0.02069968685,0.02069968685
OMP,call,100,100,0.1,0.2,1,100000000,0,1,4,218.3687196,218.3686792,11.92025159,0.02025158607,0.02025158607
OMP,call,100,100,0.1,0.2,1,100000000,0,5,4,155.9740583,155.9740439,11.92144099,0.02144098943,0.02144098943
OMP,call,100,100,0.1,0.2,1,100000000,0,10,4,148.2733193,148.2732988,11.92006405,0.02006405169,0.02006405169
OMP,call,100,100,0.1,0.2,1,100000000,0,25,4,144.05982,144.0597846,11.92368277,0.02368277323,0.02368277323
OMP,call,100,100,0.1,0.2,1,100000000,0,32,4,142.3636601,142.3636414,11.9209552,0.0209551951,0.0209551951
OMP,call,100,100,0.1,0.2,1,100000000,0,50,4,142.6624827,142.6624597,11.92258709,0.02258708638,0.02258708638
OMP,call,100,100,0.1,0.2,1,100000000,0,64,4,144.7085763,144.7085621,11.92040954,0.02040954033,0.02040954033
OMP,call,100,100,0.1,0.2,1,100000000,0,100,4,146.4627551,146.4627344,11.92129234,0.02129233975,0.02129233975
OMP,call,100,100,0.1,0.2,1,100000000,0,125,4,143.3337627,143.333739,11.92247493,0.02247493194,0.02247493194
MPI,call,100,100,0.1,0.2,1,100000,0,1,4,0.461897726,0.219084631,11.951719,0.05171899999,0.05171899999
MPI,call,100,100,0.1,0.2,1,100000,0,5,4,0.350840351,0.088436952,12.00006194,0.1000619391,0.1000619391
MPI,call,100,100,0.1,0.2,1,100000,0,10,4,0.322047299,0.045977317,12.00204783,0.1020478251,0.1020478251
MPI,call,100,100,0.1,0.2,1,100000,0,25,4,0.349886098,0.018439727,11.95268541,0.05268540527,0.05268540527
MPI,call,100,100,0.1,0.2,1,100000,0,32,4,0.370834638,0.022195325,11.85450704,0.04549295673,-0.04549295673
MPI,call,100,100,0.1,0.2,1,100000,0,50,4,0.479291691,0.025945845,11.84709408,0.05290592255,-0.05290592255
MPI,call,100,100,0.1,0.2,1,100000,0,64,4,0.600758641,0.023785303,12.00222269,0.1022226884,0.1022226884
