Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,100000,200,64,1,4.211680264,4.211667689,26.47001075,0.1431504605,-0.1431504605
OMP,call,100,110,0.02,0.75,1,100000,200,100,1,4.068608338,4.06857266,26.29660364,0.3165575744,-0.3165575744
OMP,call,100,110,0.02,0.75,1,250000,200,1,1,11.85573076,11.8556866,26.48259928,0.1305619321,-0.1305619321
OMP,call,100,110,0.02,0.75,1,250000,200,5,1,9.96870512,9.968677239,26.46418807,0.1489731366,-0.1489731366
OMP,call,100,110,0.02,0.75,1,250000,200,10,1,9.565017593,9.564974037,26.55617878,0.05698242648,-0.05698242648
OMP,call,100,110,0.02,0.75,1,250000,200,25,1,9.819825222,9.819784783,26.38725967,0.2259015356,-0.2259015356
OMP,call,100,110,0.02,0.75,1,250000,200,32,1,9.412871334,9.41283276,26.54807691,0.06508430209,-0.06508430209
OMP,call,100,110,0.02,0.75,1,250000,200,50,1,9.418054223,9.418022968,26.52839744,0.08476376649,-0.08476376649
OMP,call,100,110,0.02,0.75,1,250000,200,64,1,9.931367573,9.93133785,26.54673797,0.06642323951,-0.06642323951
OMP,call,100,110,0.02,0.75,1,250000,200,100,1,9.414083167,9.414047975,26.37929751,0.2338637026,-0.2338637026
OMP,call,100,110,0.02,0.75,1,32000,200,1,1,1.535986628,1.535973145,27.01481675,0.4016555392,0.4016555392
OMP,call,100,110,0.02,0.75,1,32000,200,5,1,1.331820442,1.331786725,26.88645081,0.2732895963,0.2732895963
OMP,call,100,110,0.02,0.75,1,32000,200,10,1,1.305208913,1.305175027,26.27682249,0.3363387178,-0.3363387178
OMP,call,100,110,0.02,0.75,1,32000,200,25,1,1.366755582,1.366738788,27.12186372,0.5087025148,0.5087025148
OMP,call,100,110,0.02,0.75,1,32000,200,32,1,1.350918935,1.350898818,26.12827786,0.4848833473,-0.4848833473
OMP,call,100,110,0.02,0.75,1,32000,200,50,1,1.37908846,1.379071862,26.54000598,0.07315523064,-0.07315523064
OMP,call,100,110,0.02,0.75,1,32000,200,64,1,1.395743853,1.395710144,26.841373,0.2282117877,0.2282117877
OMP,call,100,110,0.02,0.75,1,32000,200,100,1,1.37615587,1.376132533,27.04210861,0.4289474008,0.4289474008
OMP,call,100,110,0.02,0.75,1,500000,200,1,1,23.82772429,23.82768772,26.61230447,0.0008567443154,-0.0008567443154
OMP,call,100,110,0.02,0.75,1,500000,200,5,1,20.484573,20.48453251,26.62495401,0.01179279649,0.01179279649
