Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
Hybrid,call,100,110,0.02,0.75,1,75000,200,1001,2.968131449,2.849102389,13.82849979,-0.03150020848
Hybrid,call,100,110,0.02,0.75,1,75000,200,10010,0.510579556,0.352692784,13.25283153,-0.6071684749
Hybrid,call,100,110,0.02,0.75,1,75000,200,25025,0.375763011,0.160461843,13.5654594,-0.2945406047
Hybrid,call,100,110,0.02,0.75,1,75000,200,50050,0.603001747,0.198290011,13.65978882,-0.2002111805
Hybrid,call,100,110,0.02,0.75,1,75000,1000,1001,14.05273252,13.93171861,13.86721086,0.007210855664
Hybrid,call,100,110,0.02,0.75,1,75000,1000,10010,1.599280736,1.443974533,13.73152919,-0.1284708138
Hybrid,call,100,110,0.02,0.75,1,75000,1000,25025,0.991659838,0.791334906,13.68799262,-0.1720073843
Hybrid,call,100,110,0.02,0.75,1,75000,1000,50050,1.133901903,0.731077354,13.94772279,0.08772278929
Hybrid,call,100,110,0.02,0.75,1,100000,200,1001,3.785494033,3.663516159,13.67504481,-0.1849551911
Hybrid,call,100,110,0.02,0.75,1,100000,200,10010,0.604725421,0.447255859,14.14532573,0.2853257259
Hybrid,call,100,110,0.02,0.75,1,100000,200,25025,0.429081211,0.21522288,13.78302875,-0.076971255
Hybrid,call,100,110,0.02,0.75,1,100000,200,50050,0.652889892,0.200856034,14.2575359,0.3975359046
Hybrid,call,100,110,0.02,0.75,1,100000,1000,1001,18.41453633,18.29269868,13.75066518,-0.1093348181
Hybrid,call,100,110,0.02,0.75,1,100000,1000,10010,2.098833798,1.940228688,13.54652629,-0.3134737089
Hybrid,call,100,110,0.02,0.75,1,100000,1000,25025,1.27960409,1.058923712,13.952171,0.09217100401
Hybrid,call,100,110,0.02,0.75,1,100000,1000,50050,1.331404059,0.922974209,13.38647355,-0.4735264519
Serial,put,100,90,0.02,0.75,1,1000,200,0,0.043490704,0.043477906,10.93030229,-0.1496977096
Serial,put,100,90,0.02,0.75,1,1000,1000,0,0.185690094,0.185685317,11.49176641,0.4117664106
Serial,put,100,90,0.02,0.75,1,10000,200,0,0.374353348,0.374343755,11.07053313,-0.009466865693
Serial,put,100,90,0.02,0.75,1,10000,1000,0,1.825548494,1.825539544,11.0693934,-0.01060659848
Serial,put,100,90,0.02,0.75,1,25000,200,0,0.940961988,0.940954788,11.08902346,0.009023462709
Serial,put,100,90,0.02,0.75,1,25000,1000,0,4.60123274,4.601223439,10.95608615,-0.1239138488
Serial,put,100,90,0.02,0.75,1,50000,200,0,1.826630604,1.82661384,10.91977878,-0.1602212215
Serial,put,100,90,0.02,0.75,1,50000,1000,0,9.19276165,9.192750526,10.85617085,-0.2238291509
Serial,put,100,90,0.02,0.75,1,75000,200,0,2.758149851,2.75814103,11.03507368,-0.04492631776
Serial,put,100,90,0.02,0.75,1,75000,1000,0,13.71361821,13.71360759,10.92373023,-0.1562697714
Serial,put,100,90,0.02,0.75,1,100000,200,0,3.785814731,3.78579603,10.94118679,-0.1388132101
Serial,put,100,90,0.02,0.75,1,100000,1000,0,18.27202051,18.27200822,10.94690022,-0.1330997805
OMP,put,100,90,0.02,0.75,1,1000,200,1,0.049192202,0.049185564,11.20684091,0.1268409069
OMP,put,100,90,0.02,0.75,1,1000,200,5,0.040364106,0.040353985,11.08688785,0.006887850507
OMP,put,100,90,0.02,0.75,1,1000,200,10,0.049008103,0.048991578,11.08517601,0.005176008768
OMP,put,100,90,0.02,0.75,1,1000,200,25,0.03959547,0.039581588,11.08544992,0.005449919392
OMP,put,100,90,0.02,0.75,1,1000,200,32,0.045601353,0.045588977,11.08675835,0.006758353952
OMP,put,100,90,0.02,0.75,1,1000,200,50,0.042847687,0.04283803,11.08755856,0.007558564186
OMP,put,100,90,0.02,0.75,1,1000,200,64,0.050951695,0.050940918,11.08679895,0.006798945488
OMP,put,100,90,0.02,0.75,1,1000,200,100,0.045556177,0.045543924,11.08904048,0.009040477863
OMP,put,100,90,0.02,0.75,1,1000,200,125,0.051966012,0.051952662,11.08379267,0.003792668142
OMP,put,100,90,0.02,0.75,1,1000,1000,1,0.189229973,0.189220193,10.58451018,-0.495489816
OMP,put,100,90,0.02,0.75,1,1000,1000,5,0.228467762,0.228454805,10.58444357,-0.495556426
OMP,put,100,90,0.02,0.75,1,1000,1000,10,0.18497289,0.184956631,10.58455683,-0.4954431732
OMP,put,100,90,0.02,0.75,1,1000,1000,25,0.192309673,0.192297432,11.03100594,-0.04899405577
OMP,put,100,90,0.02,0.75,1,1000,1000,32,0.190612377,0.19060245,11.03159639,-0.04840360886
OMP,put,100,90,0.02,0.75,1,1000,1000,50,0.188613644,0.188599596,11.0308716,-0.04912839671
OMP,put,100,90,0.02,0.75,1,1000,1000,64,0.188922635,0.188900597,11.03067391,-0.04932608957
OMP,put,100,90,0.02,0.75,1,1000,1000,100,0.193701792,0.193689609,11.03109077,-0.04890923038
OMP,put,100,90,0.02,0.75,1,1000,1000,125,0.191459071,0.191437899,10.14106904,-0.9389309631
OMP,put,100,90,0.02,0.75,1,10000,200,1,0.375303948,0.37528482,10.61228287,-0.4677171311
OMP,put,100,90,0.02,0.75,1,10000,200,5,0.087008399,0.086997158,10.82414523,-0.2558547719
OMP,put,100,90,0.02,0.75,1,10000,200,10,0.050153331,0.050142894,10.84849921,-0.2315007947
OMP,put,100,90,0.02,0.75,1,10000,200,25,0.055733769,0.055722596,10.8479824,-0.2320175954
OMP,put,100,90,0.02,0.75,1,10000,200,32,0.063119652,0.063111504,10.84854898,-0.231451021
OMP,put,100,90,0.02,0.75,1,10000,200,50,0.058091552,0.058072025,11.07141729,-0.00858270788
OMP,put,100,90,0.02,0.75,1,10000,200,64,0.051812854,0.051805706,11.07122526,-0.008774740088
OMP,put,100,90,0.02,0.75,1,10000,200,100,0.064253406,0.064240437,11.07083129,-0.009168705491
OMP,put,100,90,0.02,0.75,1,10000,200,125,0.055083379,0.055066863,11.07190057,-0.008099434431
OMP,put,100,90,0.02,0.75,1,10000,1000,1,1.845164534,1.845155444,11.13686735,0.05686734998
OMP,put,100,90,0.02,0.75,1,10000,1000,5,0.398314722,0.398294318,10.91817634,-0.1618236607
OMP,put,100,90,0.02,0.75,1,10000,1000,10,0.221400386,0.221388783,10.95235275,-0.1276472472
OMP,put,100,90,0.02,0.75,1,10000,1000,25,0.220073216,0.220065531,10.95220936,-0.1277906443
OMP,put,100,90,0.02,0.75,1,10000,1000,32,0.236630018,0.236610005,10.95206796,-0.1279320377
OMP,put,100,90,0.02,0.75,1,10000,1000,50,0.234216671,0.234204914,11.4787579,0.3987578975
OMP,put,100,90,0.02,0.75,1,10000,1000,64,0.202121604,0.202092252,11.47857354,0.3985735442
OMP,put,100,90,0.02,0.75,1,10000,1000,100,0.213375443,0.213365713,11.47878878,0.3987887801
OMP,put,100,90,0.02,0.75,1,10000,1000,125,0.204963932,0.204955597,11.47881201,0.3988120072
OMP,put,100,90,0.02,0.75,1,25000,200,1,0.957995879,0.957985586,10.95220287,-0.1277971302
OMP,put,100,90,0.02,0.75,1,25000,200,5,0.200005662,0.19999222,10.66854089,-0.4114591133
OMP,put,100,90,0.02,0.75,1,25000,200,10,0.121660662,0.121649859,10.55483477,-0.5251652345
OMP,put,100,90,0.02,0.75,1,25000,200,25,0.062527823,0.062515287,10.96085456,-0.1191454434
OMP,put,100,90,0.02,0.75,1,25000,200,32,0.057707104,0.057698497,10.96085463,-0.1191453724
OMP,put,100,90,0.02,0.75,1,25000,200,50,0.060812223,0.060804118,10.9618592,-0.1181407997
OMP,put,100,90,0.02,0.75,1,25000,200,64,0.05950848,0.059500019,10.96092194,-0.1190780612
OMP,put,100,90,0.02,0.75,1,25000,200,100,0.059512433,0.059506102,10.96158945,-0.1184105473
OMP,put,100,90,0.02,0.75,1,25000,200,125,0.061305027,0.061289483,10.96161476,-0.1183852369
OMP,put,100,90,0.02,0.75,1,25000,1000,1,4.624014814,4.624006815,11.02272373,-0.05727627288
OMP,put,100,90,0.02,0.75,1,25000,1000,5,0.959621882,0.959614563,11.04134706,-0.03865294254
OMP,put,100,90,0.02,0.75,1,25000,1000,10,0.571475642,0.571466169,10.75320056,-0.3267994428
OMP,put,100,90,0.02,0.75,1,25000,1000,25,0.269728211,0.269713415,10.94901589,-0.1309841111
OMP,put,100,90,0.02,0.75,1,25000,1000,32,0.270669294,0.270656077,11.30180138,0.2218013832
OMP,put,100,90,0.02,0.75,1,25000,1000,50,0.270607288,0.270588748,11.3018342,0.2218342042
OMP,put,100,90,0.02,0.75,1,25000,1000,64,0.269548669,0.2695414,11.30167874,0.2216787415
OMP,put,100,90,0.02,0.75,1,25000,1000,100,0.270510776,0.270505034,10.86077969,-0.2192203145
OMP,put,100,90,0.02,0.75,1,25000,1000,125,0.273124394,0.273113095,10.8607368,-0.2192632035
OMP,put,100,90,0.02,0.75,1,50000,200,1,1.829178923,1.829172775,10.86852579,-0.2114742097
OMP,put,100,90,0.02,0.75,1,50000,200,5,0.388628281,0.388621998,10.7174747,-0.362525302
OMP,put,100,90,0.02,0.75,1,50000,200,10,0.235221628,0.235207287,10.52389648,-0.5561035224
OMP,put,100,90,0.02,0.75,1,50000,200,25,0.113333404,0.113322246,10.82316508,-0.2568349156
OMP,put,100,90,0.02,0.75,1,50000,200,32,0.112639572,0.112632132,10.9001317,-0.1798683048
OMP,put,100,90,0.02,0.75,1,50000,200,50,0.092570994,0.092557973,11.07710773,-0.002892271168
OMP,put,100,90,0.02,0.75,1,50000,200,64,0.091686078,0.09167896,11.09932455,0.01932454789
OMP,put,100,90,0.02,0.75,1,50000,200,100,0.094283457,0.094276892,11.09923214,0.01923214185
OMP,put,100,90,0.02,0.75,1,50000,200,125,0.096756674,0.096750361,11.09979663,0.01979662942
OMP,put,100,90,0.02,0.75,1,50000,1000,1,9.049221093,9.049214204,10.94881748,-0.1311825162
OMP,put,100,90,0.02,0.75,1,50000,1000,5,1.910489515,1.910476198,10.84720977,-0.2327902287
OMP,put,100,90,0.02,0.75,1,50000,1000,10,0.971760662,0.971748398,11.20276383,0.1227638326
OMP,put,100,90,0.02,0.75,1,50000,1000,25,0.530873469,0.530860626,10.48415994,-0.5958400597
OMP,put,100,90,0.02,0.75,1,50000,1000,32,0.518024224,0.518010614,11.74594946,0.6659494588
OMP,put,100,90,0.02,0.75,1,50000,1000,50,0.435579179,0.435566818,11.82338489,0.7433848852
OMP,put,100,90,0.02,0.75,1,50000,1000,64,0.428793265,0.428764564,10.91720728,-0.1627927159
OMP,put,100,90,0.02,0.75,1,50000,1000,100,0.427264144,0.427253011,10.91725087,-0.1627491256
OMP,put,100,90,0.02,0.75,1,50000,1000,125,0.426365579,0.426360057,11.76556476,0.6855647601
OMP,put,100,90,0.02,0.75,1,75000,200,1,2.624300226,2.624293459,10.98254801,-0.0974519909
OMP,put,100,90,0.02,0.75,1,75000,200,5,0.593492064,0.593479981,10.88817954,-0.191820464
OMP,put,100,90,0.02,0.75,1,75000,200,10,0.328021773,0.32801236,10.90529656,-0.1747034352
OMP,put,100,90,0.02,0.75,1,75000,200,25,0.165384113,0.165370933,10.78386914,-0.2961308646
OMP,put,100,90,0.02,0.75,1,75000,200,32,0.160278265,0.160270587,10.7754904,-0.3045095997
OMP,put,100,90,0.02,0.75,1,75000,200,50,0.154273229,0.154254651,10.81777855,-0.2622214462
OMP,put,100,90,0.02,0.75,1,75000,200,64,0.140993764,0.140980377,10.86329959,-0.2167004099
OMP,put,100,90,0.02,0.75,1,75000,200,100,0.133185354,0.133180274,10.90192995,-0.178070052
OMP,put,100,90,0.02,0.75,1,75000,200,125,0.1444752,0.144469534,10.90289874,-0.1771012588
OMP,put,100,90,0.02,0.75,1,75000,1000,1,13.69514783,13.69514218,11.02823111,-0.05176888731
OMP,put,100,90,0.02,0.75,1,75000,1000,5,2.836976556,2.83696567,10.65923138,-0.4207686188
OMP,put,100,90,0.02,0.75,1,75000,1000,10,1.492739596,1.492730886,11.10654376,0.02654375839
OMP,put,100,90,0.02,0.75,1,75000,1000,25,0.783884407,0.783877285,10.92231875,-0.1576812462
OMP,put,100,90,0.02,0.75,1,75000,1000,32,0.607880663,0.607869753,11.02533543,-0.05466457001
OMP,put,100,90,0.02,0.75,1,75000,1000,50,0.603724777,0.603711348,10.54669113,-0.533308873
OMP,put,100,90,0.02,0.75,1,75000,1000,64,0.573274889,0.573264371,10.73667172,-0.343328277
OMP,put,100,90,0.02,0.75,1,75000,1000,100,0.557414901,0.557408128,10.66186489,-0.4181351139
OMP,put,100,90,0.02,0.75,1,75000,1000,125,0.587736243,0.587724267,11.75383152,0.6738315243
OMP,put,100,90,0.02,0.75,1,100000,200,1,3.599172323,3.599165789,10.9350176,-0.1449823977
OMP,put,100,90,0.02,0.75,1,100000,200,5,0.785897922,0.7858849,10.99080417,-0.08919583071
OMP,put,100,90,0.02,0.75,1,100000,200,10,0.392674234,0.392666454,10.79447849,-0.2855215117
OMP,put,100,90,0.02,0.75,1,100000,200,25,0.209820927,0.209812297,10.75604581,-0.3239541875
OMP,put,100,90,0.02,0.75,1,100000,200,32,0.166415353,0.166397024,10.78023549,-0.2997645091
OMP,put,100,90,0.02,0.75,1,100000,200,50,0.158241284,0.158225997,11.01320149,-0.06679850819
OMP,put,100,90,0.02,0.75,1,100000,200,64,0.157654583,0.157648873,10.87402511,-0.205974889
OMP,put,100,90,0.02,0.75,1,100000,200,100,0.162273605,0.162266875,10.67252471,-0.4074752926
OMP,put,100,90,0.02,0.75,1,100000,200,125,0.158519564,0.158511431,10.56159465,-0.5184053516
OMP,put,100,90,0.02,0.75,1,100000,1000,1,18.30511276,18.30510715,11.00262338,-0.07737661592
OMP,put,100,90,0.02,0.75,1,100000,1000,5,3.724515279,3.724506502,11.0241336,-0.05586640295
OMP,put,100,90,0.02,0.75,1,100000,1000,10,1.923505074,1.923484558,10.7088543,-0.3711457006
OMP,put,100,90,0.02,0.75,1,100000,1000,25,1.02950641,1.029494173,10.58491456,-0.4950854376
OMP,put,100,90,0.02,0.75,1,100000,1000,32,0.867434897,0.867422361,10.76635802,-0.3136419752
OMP,put,100,90,0.02,0.75,1,100000,1000,50,0.830011991,0.830000103,10.84325658,-0.2367434183
OMP,put,100,90,0.02,0.75,1,100000,1000,64,0.854685067,0.854672078,10.9361846,-0.1438153989
OMP,put,100,90,0.02,0.75,1,100000,1000,100,0.789690835,0.789678616,10.46414889,-0.6158511051
OMP,put,100,90,0.02,0.75,1,100000,1000,125,0.841677269,0.841665305,10.98635714,-0.09364286461
MPI,put,100,90,0.02,0.75,1,1000,200,1,0.154414402,0.037750909,11.27497814,0.1949781366
MPI,put,100,90,0.02,0.75,1,1000,200,5,0.146800649,0.009676279,10.53142194,-0.5485780644
MPI,put,100,90,0.02,0.75,1,1000,200,10,0.154714102,0.006527972,10.91973015,-0.160269845
MPI,put,100,90,0.02,0.75,1,1000,200,25,0.22212858,0.002509431,11.55071398,0.4707139798
MPI,put,100,90,0.02,0.75,1,1000,200,32,0.255496147,0.002148637,11.80706032,0.727060324
MPI,put,100,90,0.02,0.75,1,1000,200,50,0.409071161,0.006797349,10.94510413,-0.1348958745
MPI,put,100,90,0.02,0.75,1,1000,200,64,0.519288549,0.012843701,11.58698497,0.5069849718
MPI,put,100,90,0.02,0.75,1,1000,200,100,0.941371411,0.016919594,11.69603017,0.6160301702
MPI,put,100,90,0.02,0.75,1,1000,200,125,1.19256986,0.010961161,10.54450283,-0.5354971742
MPI,put,100,90,0.02,0.75,1,1000,1000,1,0.311040916,0.187378517,10.58426388,-0.4957361192
MPI,put,100,90,0.02,0.75,1,1000,1000,5,0.185197759,0.040521014,10.73584853,-0.3441514742
MPI,put,100,90,0.02,0.75,1,1000,1000,10,0.182932329,0.026006818,11.17438879,0.09438878786
MPI,put,100,90,0.02,0.75,1,1000,1000,25,0.231784755,0.010647755,11.44394027,0.3639402712
MPI,put,100,90,0.02,0.75,1,1000,1000,32,0.26410504,0.009841414,11.75848525,0.6784852539
MPI,put,100,90,0.02,0.75,1,1000,1000,50,0.440567031,0.021771314,11.12515315,0.04515314943
MPI,put,100,90,0.02,0.75,1,1000,1000,64,0.524884995,0.01622968,11.32042957,0.2404295739
MPI,put,100,90,0.02,0.75,1,1000,1000,100,0.919588162,0.024449593,11.6291253,0.5491253019
MPI,put,100,90,0.02,0.75,1,1000,1000,125,1.197363158,0.018594188,10.82346505,-0.2565349546
MPI,put,100,90,0.02,0.75,1,10000,200,1,0.517080502,0.393766794,11.06542709,-0.01457291223
MPI,put,100,90,0.02,0.75,1,10000,200,5,0.222874896,0.078314441,10.93361261,-0.1463873881
MPI,put,100,90,0.02,0.75,1,10000,200,10,0.215389612,0.056997844,10.77208375,-0.307916253
MPI,put,100,90,0.02,0.75,1,10000,200,25,0.229735786,0.021239579,10.77959871,-0.3004012905
MPI,put,100,90,0.02,0.75,1,10000,200,32,0.259127215,0.017141024,10.85858896,-0.2214110378
MPI,put,100,90,0.02,0.75,1,10000,200,50,0.486644984,0.028296836,10.96074533,-0.1192546698
MPI,put,100,90,0.02,0.75,1,10000,200,64,0.562663077,0.019600845,10.93907266,-0.1409273372
MPI,put,100,90,0.02,0.75,1,10000,200,100,0.93384495,0.030565071,10.92882664,-0.1511733606
MPI,put,100,90,0.02,0.75,1,10000,200,125,1.24253018,0.033763802,11.17075382,0.09075382422
MPI,put,100,90,0.02,0.75,1,10000,1000,1,2.003535023,1.881418993,10.69801719,-0.3819828119
MPI,put,100,90,0.02,0.75,1,10000,1000,5,0.537366455,0.399720851,11.07233391,-0.007666094496
MPI,put,100,90,0.02,0.75,1,10000,1000,10,0.372263316,0.208209279,11.07553432,-0.004465675898
MPI,put,100,90,0.02,0.75,1,10000,1000,25,0.328709496,0.105148476,11.17404902,0.09404902389
MPI,put,100,90,0.02,0.75,1,10000,1000,32,0.36031491,0.082614188,11.25843253,0.1784325342
MPI,put,100,90,0.02,0.75,1,10000,1000,50,0.54176871,0.110423905,10.89056129,-0.1894387114
MPI,put,100,90,0.02,0.75,1,10000,1000,64,0.652307028,0.131971565,11.03809538,-0.04190461841
MPI,put,100,90,0.02,0.75,1,10000,1000,100,1.005253832,0.092255882,10.90709274,-0.1729072644
MPI,put,100,90,0.02,0.75,1,10000,1000,125,1.341600393,0.114361569,10.99107781,-0.0889221899
MPI,put,100,90,0.02,0.75,1,25000,200,1,1.061587452,0.940213993,10.94669474,-0.1333052568
MPI,put,100,90,0.02,0.75,1,25000,200,5,0.335346157,0.199966075,10.95971606,-0.1202839404
MPI,put,100,90,0.02,0.75,1,25000,200,10,0.281810572,0.123759922,10.87819588,-0.201804117
MPI,put,100,90,0.02,0.75,1,25000,200,25,0.267637039,0.053476422,10.92421871,-0.155781287
MPI,put,100,90,0.02,0.75,1,25000,200,32,0.294570411,0.042292151,10.99997881,-0.08002119393
MPI,put,100,90,0.02,0.75,1,25000,200,50,0.469392685,0.047404177,11.08758383,0.007583829595
MPI,put,100,90,0.02,0.75,1,25000,200,64,0.557066957,0.056976517,11.09916477,0.01916477395
MPI,put,100,90,0.02,0.75,1,25000,200,100,0.911894695,0.061388261,10.93290541,-0.1470945914
MPI,put,100,90,0.02,0.75,1,25000,200,125,1.241360198,0.046358219,10.86312674,-0.2168732571
MPI,put,100,90,0.02,0.75,1,25000,1000,1,4.838903525,4.721966678,10.96871733,-0.11128267
MPI,put,100,90,0.02,0.75,1,25000,1000,5,1.103103672,0.965436153,11.03209352,-0.0479064769
MPI,put,100,90,0.02,0.75,1,25000,1000,10,0.648519022,0.493848066,10.84461582,-0.2353841833
MPI,put,100,90,0.02,0.75,1,25000,1000,25,0.483318211,0.27070417,11.04939258,-0.03060741733
MPI,put,100,90,0.02,0.75,1,25000,1000,32,0.538628463,0.28388977,10.98824059,-0.09175940938
MPI,put,100,90,0.02,0.75,1,25000,1000,50,0.696275151,0.265629788,11.01962806,-0.06037194397
MPI,put,100,90,0.02,0.75,1,25000,1000,64,0.786447179,0.251664562,11.0581871,-0.02181290223
MPI,put,100,90,0.02,0.75,1,25000,1000,100,1.10792455,0.264373904,10.88744152,-0.1925584847
MPI,put,100,90,0.02,0.75,1,25000,1000,125,1.410205649,0.26017867,10.85457799,-0.2254220102
MPI,put,100,90,0.02,0.75,1,50000,200,1,1.998993992,1.878289045,10.96694414,-0.1130558567
MPI,put,100,90,0.02,0.75,1,50000,200,5,0.559549222,0.420717181,10.79041732,-0.2895826758
MPI,put,100,90,0.02,0.75,1,50000,200,10,0.381907576,0.224786511,11.07257667,-0.007423329748
MPI,put,100,90,0.02,0.75,1,50000,200,25,0.312789951,0.105303139,11.09807123,0.01807122967
MPI,put,100,90,0.02,0.75,1,50000,200,32,0.305917664,0.088958996,10.80674813,-0.2732518744
MPI,put,100,90,0.02,0.75,1,50000,200,50,0.563393276,0.131597328,10.80564873,-0.2743512713
MPI,put,100,90,0.02,0.75,1,50000,200,64,0.620362827,0.116508721,10.96057853,-0.1194214666
MPI,put,100,90,0.02,0.75,1,50000,200,100,0.999009096,0.117744122,10.90727389,-0.1727261115
MPI,put,100,90,0.02,0.75,1,50000,200,125,1.20241647,0.116825897,11.04549528,-0.03450472452
MPI,put,100,90,0.02,0.75,1,50000,1000,1,9.462532922,9.341661047,10.86012962,-0.2198703783
MPI,put,100,90,0.02,0.75,1,50000,1000,5,2.064764225,1.92476287,11.00237454,-0.07762545585
MPI,put,100,90,0.02,0.75,1,50000,1000,10,1.174786328,1.011020985,11.01078143,-0.06921856555
MPI,put,100,90,0.02,0.75,1,50000,1000,25,0.742834913,0.524749071,10.98095611,-0.09904388648
MPI,put,100,90,0.02,0.75,1,50000,1000,32,0.667621292,0.429451669,11.02062347,-0.05937652596
MPI,put,100,90,0.02,0.75,1,50000,1000,50,0.899149604,0.500760175,11.16006137,0.08006137187
MPI,put,100,90,0.02,0.75,1,50000,1000,64,1.048631883,0.5676763,11.00111409,-0.07888590973
MPI,put,100,90,0.02,0.75,1,50000,1000,100,1.517885912,0.654470084,10.97681458,-0.1031854161
MPI,put,100,90,0.02,0.75,1,50000,1000,125,1.664921556,0.478964048,10.99466379,-0.08533620764
MPI,put,100,90,0.02,0.75,1,75000,200,1,2.894087009,2.773826518,11.00317714,-0.07682286428
MPI,put,100,90,0.02,0.75,1,75000,200,5,0.713147899,0.57710598,10.99697635,-0.08302364698
MPI,put,100,90,0.02,0.75,1,75000,200,10,0.486742531,0.33612094,10.91787217,-0.162127831
MPI,put,100,90,0.02,0.75,1,75000,200,25,0.378806341,0.158205525,10.96031333,-0.1196866657
MPI,put,100,90,0.02,0.75,1,75000,200,32,0.382818148,0.128773472,10.94969754,-0.1303024644
MPI,put,100,90,0.02,0.75,1,75000,200,50,0.552186706,0.161139854,10.97345689,-0.1065431107
MPI,put,100,90,0.02,0.75,1,75000,200,64,0.681175985,0.162796583,10.8803658,-0.199634199
MPI,put,100,90,0.02,0.75,1,75000,200,100,0.978124805,0.138817319,10.8960598,-0.1839402029
MPI,put,100,90,0.02,0.75,1,75000,200,125,1.243066731,0.152448231,10.99837627,-0.08162372999
MPI,put,100,90,0.02,0.75,1,75000,1000,1,14.19263147,14.07193325,10.9450315,-0.1349684979
MPI,put,100,90,0.02,0.75,1,75000,1000,5,3.043436884,2.902802513,10.97687672,-0.1031232778
MPI,put,100,90,0.02,0.75,1,75000,1000,10,1.629928758,1.478460621,10.96199459,-0.1180054136
MPI,put,100,90,0.02,0.75,1,75000,1000,25,0.993992322,0.783713712,10.92186367,-0.158136325
MPI,put,100,90,0.02,0.75,1,75000,1000,32,0.868362435,0.61330578,10.92794453,-0.1520554668
MPI,put,100,90,0.02,0.75,1,75000,1000,50,1.182526231,0.769229617,11.1117063,0.03170630009
MPI,put,100,90,0.02,0.75,1,75000,1000,64,1.169973114,0.697406206,11.04449546,-0.03550454268
MPI,put,100,90,0.02,0.75,1,75000,1000,100,1.54173522,0.727355152,11.02006648,-0.05993351929
MPI,put,100,90,0.02,0.75,1,75000,1000,125,1.832212028,0.751111114,10.93734454,-0.1426554561
MPI,put,100,90,0.02,0.75,1,100000,200,1,3.825748695,3.704142052,10.93674081,-0.1432591867
MPI,put,100,90,0.02,0.75,1,100000,200,5,0.955005916,0.815794426,10.87453594,-0.2054640642
MPI,put,100,90,0.02,0.75,1,100000,200,10,0.569092137,0.414027372,10.86212668,-0.2178733168
MPI,put,100,90,0.02,0.75,1,100000,200,25,0.424918037,0.21621171,10.93345959,-0.146540407
MPI,put,100,90,0.02,0.75,1,100000,200,32,0.438729795,0.213444822,10.91130592,-0.1686940778
MPI,put,100,90,0.02,0.75,1,100000,200,50,0.628299665,0.226627877,10.85656412,-0.2234358809
MPI,put,100,90,0.02,0.75,1,100000,200,64,0.742854667,0.22460931,10.87133205,-0.2086679531
MPI,put,100,90,0.02,0.75,1,100000,200,100,1.014141731,0.215453294,10.98074693,-0.09925307238
MPI,put,100,90,0.02,0.75,1,100000,200,125,1.324860566,0.18325731,10.88211173,-0.1978882746
MPI,put,100,90,0.02,0.75,1,100000,1000,1,18.95937589,18.84002886,11.01259246,-0.06740754016
MPI,put,100,90,0.02,0.75,1,100000,1000,5,4.018529734,3.881690152,10.9548178,-0.1251821954
MPI,put,100,90,0.02,0.75,1,100000,1000,10,2.210316262,2.055049954,11.01530652,-0.06469348395
MPI,put,100,90,0.02,0.75,1,100000,1000,25,1.269622778,1.048996725,10.93774057,-0.1422594318
MPI,put,100,90,0.02,0.75,1,100000,1000,32,1.08137935,0.838941526,10.95973212,-0.1202678805
MPI,put,100,90,0.02,0.75,1,100000,1000,50,1.415626507,1.01667378,10.97878332,-0.1012166773
MPI,put,100,90,0.02,0.75,1,100000,1000,64,1.536253693,1.050275249,10.98268535,-0.09731465042
MPI,put,100,90,0.02,0.75,1,100000,1000,100,1.807863749,0.925601489,10.91984309,-0.1601569091
MPI,put,100,90,0.02,0.75,1,100000,1000,125,2.068821388,0.96205812,11.04967164,-0.03032836479
Hybrid,put,100,90,0.02,0.75,1,1000,200,1001,0.153337623,0.03267153,12.00550709,0.9255070884
Hybrid,put,100,90,0.02,0.75,1,1000,200,10010,0.165691112,0.0061878,10.51573583,-0.5642641692
Hybrid,put,100,90,0.02,0.75,1,1000,200,25025,0.217514161,0.005006846,11.46727422,0.3872742236
Hybrid,put,100,90,0.02,0.75,1,1000,200,50050,0.401101289,0.018453857,10.85375893,-0.2262410689
Hybrid,put,100,90,0.02,0.75,1,1000,1000,1001,0.289946522,0.169156664,10.03500419,-1.044995809
Hybrid,put,100,90,0.02,0.75,1,1000,1000,10010,0.175731238,0.021431555,9.613741283,-1.466258717
Hybrid,put,100,90,0.02,0.75,1,1000,1000,25025,0.221267809,0.013560181,10.70397813,-0.3760218706
Hybrid,put,100,90,0.02,0.75,1,1000,1000,50050,0.418122034,0.032635039,11.34821998,0.2682199762
Hybrid,put,100,90,0.02,0.75,1,10000,200,1001,0.492915714,0.3652119,11.05214487,-0.02785513049
Hybrid,put,100,90,0.02,0.75,1,10000,200,10010,0.195890514,0.040618321,11.15341984,0.07341983764
Hybrid,put,100,90,0.02,0.75,1,10000,200,25025,0.233983971,0.02430192,11.04045811,-0.0395418895
Hybrid,put,100,90,0.02,0.75,1,10000,200,50050,0.439647275,0.040516441,11.16868338,0.08868338328
Hybrid,put,100,90,0.02,0.75,1,10000,1000,1001,2.045818821,1.923152885,11.27938016,0.1993801604
Hybrid,put,100,90,0.02,0.75,1,10000,1000,10010,0.357239845,0.202235456,10.9738231,-0.1061769041
Hybrid,put,100,90,0.02,0.75,1,10000,1000,25025,0.316185041,0.108050097,10.87045485,-0.2095451527
Hybrid,put,100,90,0.02,0.75,1,10000,1000,50050,0.571084985,0.137647433,11.01980567,-0.06019433271
