Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
Hybrid,put,100,90,0.02,0.75,1,75000,200,25025,0.348006095,0.134381435,22.02368003,-0.1026001634
Hybrid,put,100,90,0.02,0.75,1,75000,200,50050,1.005940709,0.572401212,22.09484588,-0.03143430943
Hybrid,put,100,90,0.02,0.75,1,75000,1000,1001,7.955369442,7.833234335,21.98152686,-0.1447533346
Hybrid,put,100,90,0.02,0.75,1,75000,1000,10010,1.125149227,0.958453193,21.86528679,-0.2609933982
Hybrid,put,100,90,0.02,0.75,1,75000,1000,25025,0.899965614,0.661127598,22.10779042,-0.01848977262
Hybrid,put,100,90,0.02,0.75,1,75000,1000,50050,2.825827944,2.389170694,21.99995125,-0.1263289398
Hybrid,put,100,90,0.02,0.75,1,100000,200,1001,2.208336045,2.087172745,21.98488544,-0.1413947548
Hybrid,put,100,90,0.02,0.75,1,100000,200,10010,0.411677245,0.254052631,21.98795063,-0.1383295588
Hybrid,put,100,90,0.02,0.75,1,100000,200,25025,0.375353766,0.168069277,21.99031747,-0.1359627174
Hybrid,put,100,90,0.02,0.75,1,100000,200,50050,1.033816162,0.563873177,22.08031515,-0.04596503932
Hybrid,put,100,90,0.02,0.75,1,100000,1000,1001,10.47306328,10.35322678,21.98289686,-0.1433833267
Hybrid,put,100,90,0.02,0.75,1,100000,1000,10010,1.29159241,1.135437467,21.92319652,-0.2030836736
Hybrid,put,100,90,0.02,0.75,1,100000,1000,25025,1.039130893,0.825947919,21.92751398,-0.198766209
Hybrid,put,100,90,0.02,0.75,1,100000,1000,50050,2.958821502,2.543321947,22.07516218,-0.05111800751
