Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
Hybrid,call,100,105,0.02,0.75,1,5000000,0,8008,0.237045217,0.084678105,28.27416133,0.05870607418
Hybrid,call,100,105,0.02,0.75,1,10000000,0,2002,0.60116366,0.471665779,28.2064503,-0.009004962778
Hybrid,call,100,105,0.02,0.75,1,10000000,0,2004,0.600343233,0.46881806,28.27358835,0.0581330927
Hybrid,call,100,105,0.02,0.75,1,10000000,0,2008,0.642950774,0.514714112,27.97644558,-0.2390096773
Hybrid,call,100,105,0.02,0.75,1,10000000,0,4002,0.3845452,0.244520337,28.25471677,0.03926151016
Hybrid,call,100,105,0.02,0.75,1,10000000,0,4004,0.380031732,0.243201825,28.27559092,0.06013566484
Hybrid,call,100,105,0.02,0.75,1,10000000,0,4008,0.38056632,0.240992119,28.16268392,-0.05277133681
Hybrid,call,100,105,0.02,0.75,1,10000000,0,8002,0.276713223,0.121616379,28.19220742,-0.02324783666
Hybrid,call,100,105,0.02,0.75,1,10000000,0,8004,0.27957819,0.12586605,28.22515998,0.009704718655
Hybrid,call,100,105,0.02,0.75,1,10000000,0,8008,0.299616984,0.138069147,28.26743909,0.05198382691
Hybrid,call,100,105,0.02,0.75,1,25000000,0,2002,1.31630265,1.182057374,28.23766098,0.02220572367
Hybrid,call,100,105,0.02,0.75,1,25000000,0,2004,1.309174951,1.179512419,28.17881005,-0.0366452089
Hybrid,call,100,105,0.02,0.75,1,25000000,0,2008,1.308940097,1.179937647,28.23043168,0.01497642202
Hybrid,call,100,105,0.02,0.75,1,25000000,0,4002,0.740795979,0.598799559,28.24785135,0.03239609493
Hybrid,call,100,105,0.02,0.75,1,25000000,0,4004,0.754690144,0.610153249,28.25271841,0.03726314972
Hybrid,call,100,105,0.02,0.75,1,25000000,0,4008,0.753554927,0.613581303,28.30760784,0.09215257928
Hybrid,call,100,105,0.02,0.75,1,25000000,0,8002,0.498216751,0.339872668,28.2126142,-0.002841058724
Hybrid,call,100,105,0.02,0.75,1,25000000,0,8004,0.528212742,0.374617947,28.20520039,-0.01025486683
Hybrid,call,100,105,0.02,0.75,1,25000000,0,8008,0.522175827,0.357463086,28.16493948,-0.05051577761
Hybrid,call,100,105,0.02,0.75,1,50000000,0,2002,2.596390426,2.461837161,28.22095967,0.005504408272
Hybrid,call,100,105,0.02,0.75,1,50000000,0,2004,2.517227863,2.382793657,28.24297499,0.02751973494
Hybrid,call,100,105,0.02,0.75,1,50000000,0,2008,2.568332626,2.439167835,28.26034626,0.04489099506
Hybrid,call,100,105,0.02,0.75,1,50000000,0,4002,1.389565443,1.251154245,28.24226511,0.02680984916
Hybrid,call,100,105,0.02,0.75,1,50000000,0,4004,1.374891179,1.243212201,28.21802588,0.002570622204
Hybrid,call,100,105,0.02,0.75,1,50000000,0,4008,1.39866289,1.259687459,28.22799569,0.01254042884
Hybrid,call,100,105,0.02,0.75,1,50000000,0,8002,0.87055525,0.709651868,28.23833945,0.022884193
Hybrid,call,100,105,0.02,0.75,1,50000000,0,8004,0.875392693,0.683847881,28.22279982,0.00734456184
Hybrid,call,100,105,0.02,0.75,1,50000000,0,8008,0.888143797,0.731101378,28.22214784,0.006692575415
Hybrid,call,100,105,0.02,0.75,1,100000000,0,2002,5.000681382,4.867487574,28.22845898,0.0130037248
Hybrid,call,100,105,0.02,0.75,1,100000000,0,2004,4.979379032,4.849968731,28.21688237,0.001427106622
Hybrid,call,100,105,0.02,0.75,1,100000000,0,2008,4.773628326,4.646431306,28.23759842,0.02214315776
Hybrid,call,100,105,0.02,0.75,1,100000000,0,4002,2.55008433,2.408503404,28.22165097,0.006195707944
Hybrid,call,100,105,0.02,0.75,1,100000000,0,4004,2.529008568,2.392300649,28.20359961,-0.01185564598
Hybrid,call,100,105,0.02,0.75,1,100000000,0,4008,2.551389355,2.415682321,28.19500005,-0.02045520636
Hybrid,call,100,105,0.02,0.75,1,100000000,0,8002,1.472286617,1.328632933,28.2025608,-0.01289446223
Hybrid,call,100,105,0.02,0.75,1,100000000,0,8004,1.432383251,1.286949051,28.18760303,-0.02785222789
Hybrid,call,100,105,0.02,0.75,1,100000000,0,8008,1.386242779,1.239037154,28.22623878,0.01078351572
Serial,call,100,110,0.02,0.75,1,1000000,0,0,0.094392927,0.094382234,26.60401983,-0.001146727207
Serial,call,100,110,0.02,0.75,1,2000000,0,0,0.197181637,0.197174104,26.56933259,-0.03583397389
Serial,call,100,110,0.02,0.75,1,5000000,0,0,0.474705049,0.474694895,26.57993639,-0.0252301749
Serial,call,100,110,0.02,0.75,1,10000000,0,0,0.947403703,0.947384869,26.60036928,-0.004797282099
Serial,call,100,110,0.02,0.75,1,25000000,0,0,2.385599372,2.385591737,26.5927874,-0.01237916156
Serial,call,100,110,0.02,0.75,1,50000000,0,0,4.728443905,4.728438422,26.60709522,0.001928655966
Serial,call,100,110,0.02,0.75,1,100000000,0,0,9.56177678,9.561768097,26.6109215,0.005754936844
OMP,call,100,110,0.02,0.75,1,1000000,0,1,0.099230854,0.099217031,26.56121953,-0.04394703208
OMP,call,100,110,0.02,0.75,1,1000000,0,2,0.050181583,0.050158188,26.6354889,0.03032234484
OMP,call,100,110,0.02,0.75,1,1000000,0,4,0.032505103,0.032490352,26.59151074,-0.01365582278
OMP,call,100,110,0.02,0.75,1,1000000,0,8,0.020215628,0.020203461,26.46167017,-0.1434963944
OMP,call,100,110,0.02,0.75,1,1000000,0,16,0.011811803,0.011802151,26.29630117,-0.3088653896
OMP,call,100,110,0.02,0.75,1,1000000,0,32,0.009911111,0.009905277,26.48269247,-0.1224740908
OMP,call,100,110,0.02,0.75,1,1000000,0,64,0.007077971,0.007070259,26.53480118,-0.07036537525
OMP,call,100,110,0.02,0.75,1,2000000,0,1,0.202057132,0.202050774,26.67520996,0.07004339941
OMP,call,100,110,0.02,0.75,1,2000000,0,2,0.095075808,0.095064293,26.63353957,0.02837301115
OMP,call,100,110,0.02,0.75,1,2000000,0,4,0.05504554,0.055031413,26.64606019,0.04089363228
OMP,call,100,110,0.02,0.75,1,2000000,0,8,0.030621915,0.030611672,26.56739156,-0.03777500181
OMP,call,100,110,0.02,0.75,1,2000000,0,16,0.018837997,0.018830085,26.44627074,-0.1588958234
OMP,call,100,110,0.02,0.75,1,2000000,0,32,0.014173054,0.014165581,26.37083116,-0.2343353983
OMP,call,100,110,0.02,0.75,1,2000000,0,64,0.013027836,0.013024216,26.39653552,-0.2086310426
OMP,call,100,110,0.02,0.75,1,5000000,0,1,0.475622102,0.475618383,26.63346995,0.02830338947
OMP,call,100,110,0.02,0.75,1,5000000,0,2,0.255221187,0.255209018,26.63930668,0.03414011894
OMP,call,100,110,0.02,0.75,1,5000000,0,4,0.130226091,0.130217094,26.62348195,0.01831539364
OMP,call,100,110,0.02,0.75,1,5000000,0,8,0.068051688,0.068036393,26.70399602,0.09882945575
OMP,call,100,110,0.02,0.75,1,5000000,0,16,0.036487662,0.036473636,26.76169109,0.1565245273
OMP,call,100,110,0.02,0.75,1,5000000,0,32,0.030279244,0.030234745,26.75260888,0.1474423195
OMP,call,100,110,0.02,0.75,1,5000000,0,64,0.024339637,0.02433247,26.8072355,0.2020689394
OMP,call,100,110,0.02,0.75,1,10000000,0,1,0.941919475,0.941912931,26.63485974,0.02969317813
OMP,call,100,110,0.02,0.75,1,10000000,0,2,0.486654163,0.486645128,26.64303188,0.03786531783
OMP,call,100,110,0.02,0.75,1,10000000,0,4,0.256939694,0.256926831,26.57477641,-0.0303901529
OMP,call,100,110,0.02,0.75,1,10000000,0,8,0.125544903,0.125527979,26.58931806,-0.01584850051
OMP,call,100,110,0.02,0.75,1,10000000,0,16,0.073858138,0.073836988,26.59975269,-0.005413869049
OMP,call,100,110,0.02,0.75,1,10000000,0,32,0.041384485,0.041374805,26.51761366,-0.08755289934
OMP,call,100,110,0.02,0.75,1,10000000,0,64,0.039468515,0.039459587,26.55791796,-0.0472485984
OMP,call,100,110,0.02,0.75,1,25000000,0,1,2.390409398,2.390402716,26.61126396,0.006097398328
OMP,call,100,110,0.02,0.75,1,25000000,0,2,1.232579772,1.23256593,26.60505336,-0.000113204533
OMP,call,100,110,0.02,0.75,1,25000000,0,4,0.624724037,0.624709393,26.62741141,0.02224485319
OMP,call,100,110,0.02,0.75,1,25000000,0,8,0.311935339,0.311922567,26.61192196,0.00675539763
OMP,call,100,110,0.02,0.75,1,25000000,0,16,0.180981566,0.18097588,26.61278102,0.007614458143
OMP,call,100,110,0.02,0.75,1,25000000,0,32,0.108960881,0.10895465,26.60539415,0.0002275898595
OMP,call,100,110,0.02,0.75,1,25000000,0,64,0.105245506,0.105240093,26.56271419,-0.04245236888
OMP,call,100,110,0.02,0.75,1,50000000,0,1,4.889428001,4.889421719,26.60709889,0.001932329035
OMP,call,100,110,0.02,0.75,1,50000000,0,2,2.448245484,2.448232143,26.60018667,-0.004979891659
OMP,call,100,110,0.02,0.75,1,50000000,0,4,1.247990376,1.247983533,26.61059349,0.005426926026
OMP,call,100,110,0.02,0.75,1,50000000,0,8,0.652780552,0.652773982,26.62783888,0.02267231979
OMP,call,100,110,0.02,0.75,1,50000000,0,16,0.3553529,0.355328993,26.6041956,-0.000970958655
OMP,call,100,110,0.02,0.75,1,50000000,0,32,0.215040436,0.215031944,26.5841958,-0.02097075665
OMP,call,100,110,0.02,0.75,1,50000000,0,64,0.202127106,0.202120945,26.52430711,-0.08085945393
OMP,call,100,110,0.02,0.75,1,100000000,0,1,9.584506257,9.584499962,26.61134036,0.006173800373
OMP,call,100,110,0.02,0.75,1,100000000,0,2,4.898317122,4.898309123,26.61015895,0.004992385098
OMP,call,100,110,0.02,0.75,1,100000000,0,4,2.42477309,2.424767552,26.60171321,-0.003453345321
OMP,call,100,110,0.02,0.75,1,100000000,0,8,1.225358047,1.225348592,26.59262355,-0.01254301414
OMP,call,100,110,0.02,0.75,1,100000000,0,16,0.642505732,0.642458999,26.6121163,0.006949742546
OMP,call,100,110,0.02,0.75,1,100000000,0,32,0.400594441,0.400588642,26.6081437,0.002977139764
OMP,call,100,110,0.02,0.75,1,100000000,0,64,0.395772027,0.395764887,26.63089839,0.02573182633
MPI,call,100,110,0.02,0.75,1,1000000,0,1,0.200092586,0.080140046,26.61598865,0.01082209463
MPI,call,100,110,0.02,0.75,1,1000000,0,2,0.180461534,0.05204828,26.61962483,0.0144582712
MPI,call,100,110,0.02,0.75,1,1000000,0,4,0.172022257,0.028615585,26.55956118,-0.0456053811
MPI,call,100,110,0.02,0.75,1,1000000,0,8,0.189189538,0.014650028,26.51540391,-0.08976264718
MPI,call,100,110,0.02,0.75,1,1000000,0,16,0.230861748,0.008415658,26.54567883,-0.05948772537
MPI,call,100,110,0.02,0.75,1,1000000,0,32,0.314108175,0.007161917,26.64738319,0.04221662825
MPI,call,100,110,0.02,0.75,1,1000000,0,64,0.593357907,0.018373747,26.74397947,0.1388129076
MPI,call,100,110,0.02,0.75,1,2000000,0,1,0.281608006,0.155419915,26.60046378,-0.004702778805
MPI,call,100,110,0.02,0.75,1,2000000,0,2,0.21338088,0.085113876,26.62649425,0.02132769173
MPI,call,100,110,0.02,0.75,1,2000000,0,4,0.185770179,0.049846368,26.58448312,-0.02068344333
MPI,call,100,110,0.02,0.75,1,2000000,0,8,0.178831736,0.032873925,26.60619039,0.001023831401
MPI,call,100,110,0.02,0.75,1,2000000,0,16,0.230041119,0.016737512,26.5913167,-0.01384986482
MPI,call,100,110,0.02,0.75,1,2000000,0,32,0.324381747,0.010097137,26.59185741,-0.01330914554
MPI,call,100,110,0.02,0.75,1,2000000,0,64,0.650479895,0.034962683,26.63388891,0.02872235311
MPI,call,100,110,0.02,0.75,1,5000000,0,1,0.501872209,0.381108421,26.60785997,0.00269340957
MPI,call,100,110,0.02,0.75,1,5000000,0,2,0.344402971,0.221390357,26.58693996,-0.01822660105
MPI,call,100,110,0.02,0.75,1,5000000,0,4,0.245030263,0.114502242,26.59910881,-0.006057750591
MPI,call,100,110,0.02,0.75,1,5000000,0,8,0.204838403,0.059605774,26.64410459,0.03893802859
MPI,call,100,110,0.02,0.75,1,5000000,0,16,0.239068956,0.041510192,26.61360217,0.008435610839
MPI,call,100,110,0.02,0.75,1,5000000,0,32,0.326819748,0.025108561,26.64189721,0.03673064711
MPI,call,100,110,0.02,0.75,1,5000000,0,64,0.654889096,0.028222871,26.57301318,-0.0321533822
MPI,call,100,110,0.02,0.75,1,10000000,0,1,0.937176956,0.815122497,26.58773772,-0.01742883597
MPI,call,100,110,0.02,0.75,1,10000000,0,2,0.566271997,0.440411918,26.59296292,-0.01220364442
MPI,call,100,110,0.02,0.75,1,10000000,0,4,0.357154753,0.224278699,26.62810707,0.02294050817
MPI,call,100,110,0.02,0.75,1,10000000,0,8,0.260277169,0.111375841,26.6004234,-0.004743163023
MPI,call,100,110,0.02,0.75,1,10000000,0,16,0.274915868,0.082401824,26.59253108,-0.0126354797
MPI,call,100,110,0.02,0.75,1,10000000,0,32,0.359758713,0.053616382,26.61390592,0.00873936334
MPI,call,100,110,0.02,0.75,1,10000000,0,64,0.666975626,0.064187361,26.61594671,0.01078014737
MPI,call,100,110,0.02,0.75,1,25000000,0,1,2.461913682,2.339470845,26.61185538,0.006688820478
MPI,call,100,110,0.02,0.75,1,25000000,0,2,1.249709336,1.119663662,26.62735975,0.02219319251
MPI,call,100,110,0.02,0.75,1,25000000,0,4,0.739976424,0.601987504,26.61269747,0.007530911033
MPI,call,100,110,0.02,0.75,1,25000000,0,8,0.520861438,0.381569843,26.61272616,0.007559599188
MPI,call,100,110,0.02,0.75,1,25000000,0,16,0.394090477,0.205920832,26.62380231,0.01863575017
MPI,call,100,110,0.02,0.75,1,25000000,0,32,0.430611372,0.126497937,26.61672468,0.0115581215
MPI,call,100,110,0.02,0.75,1,25000000,0,64,0.702207796,0.154633035,26.61773744,0.01257087649
MPI,call,100,110,0.02,0.75,1,50000000,0,1,4.7027028,4.582189701,26.62262665,0.0174600868
MPI,call,100,110,0.02,0.75,1,50000000,0,2,2.556452386,2.431488782,26.62130581,0.01613924629
MPI,call,100,110,0.02,0.75,1,50000000,0,4,1.433239496,1.299789188,26.59550305,-0.009663508374
MPI,call,100,110,0.02,0.75,1,50000000,0,8,0.788301924,0.641295682,26.61479955,0.009632993263
MPI,call,100,110,0.02,0.75,1,50000000,0,16,0.611420478,0.415099742,26.61010429,0.004937727372
MPI,call,100,110,0.02,0.75,1,50000000,0,32,0.509537148,0.230078059,26.61210194,0.006935375944
MPI,call,100,110,0.02,0.75,1,50000000,0,64,0.925962498,0.335715811,26.60381893,-0.001347631687
MPI,call,100,110,0.02,0.75,1,100000000,0,1,9.179697148,9.058740302,26.61676804,0.01160147722
MPI,call,100,110,0.02,0.75,1,100000000,0,2,4.822224613,4.695280056,26.60772242,0.002555855501
MPI,call,100,110,0.02,0.75,1,100000000,0,4,2.468396132,2.334677229,26.60318183,-0.001984734227
MPI,call,100,110,0.02,0.75,1,100000000,0,8,1.35011955,1.207134533,26.62011445,0.01494789006
MPI,call,100,110,0.02,0.75,1,100000000,0,16,0.855662877,0.661018907,26.61677515,0.01160859062
MPI,call,100,110,0.02,0.75,1,100000000,0,32,0.74842134,0.444741849,26.61250756,0.007340996565
MPI,call,100,110,0.02,0.75,1,100000000,0,64,1.05981028,0.529205352,26.61726993,0.01210337201
Hybrid,call,100,110,0.02,0.75,1,1000000,0,1001,0.202201173,0.083172295,26.615913,0.01074644002
Hybrid,call,100,110,0.02,0.75,1,2000000,0,1001,0.291432932,0.170324226,26.6823366,0.07717003533
Hybrid,call,100,110,0.02,0.75,1,5000000,0,1001,0.561081992,0.441627749,26.64256895,0.03740239244
Hybrid,call,100,110,0.02,0.75,1,10000000,0,1001,1.042349194,0.925347149,26.62250288,0.01733631821
Hybrid,call,100,110,0.02,0.75,1,25000000,0,1001,2.483943215,2.362614793,26.64754908,0.04238251999
Hybrid,call,100,110,0.02,0.75,1,50000000,0,1001,5.010861081,4.891223626,26.62663025,0.02146369411
Hybrid,call,100,110,0.02,0.75,1,100000000,0,1001,10.13641449,10.01458436,26.62562386,0.02045729931
Hybrid,call,100,110,0.02,0.75,1,1000000,0,2002,0.1798789,0.049010195,26.6438712,0.03870463954
Hybrid,call,100,110,0.02,0.75,1,1000000,0,2004,0.177186537,0.050885055,26.60103187,-0.004134694321
Hybrid,call,100,110,0.02,0.75,1,1000000,0,2008,0.21616827,0.086633654,26.60993887,0.004772312674
Hybrid,call,100,110,0.02,0.75,1,1000000,0,4002,0.174903788,0.038924839,26.61622654,0.01105997533
Hybrid,call,100,110,0.02,0.75,1,1000000,0,4004,0.164587096,0.03075547,26.61950063,0.01433406739
Hybrid,call,100,110,0.02,0.75,1,1000000,0,4008,0.168098696,0.033008727,26.70094062,0.09577406073
Hybrid,call,100,110,0.02,0.75,1,1000000,0,8002,0.168365032,0.016914919,26.55727217,-0.04789439212
Hybrid,call,100,110,0.02,0.75,1,1000000,0,8004,0.163143559,0.017812796,26.57784619,-0.02732036813
Hybrid,call,100,110,0.02,0.75,1,1000000,0,8008,0.168530451,0.018021136,26.50324,-0.1019265601
Hybrid,call,100,110,0.02,0.75,1,2000000,0,2002,0.22694478,0.097721158,26.61248508,0.007318519057
Hybrid,call,100,110,0.02,0.75,1,2000000,0,2004,0.229399808,0.09965489,26.71184576,0.106679198
Hybrid,call,100,110,0.02,0.75,1,2000000,0,2008,0.228298285,0.099990548,26.7574366,0.1522700422
Hybrid,call,100,110,0.02,0.75,1,2000000,0,4002,0.187315133,0.049711371,26.67773066,0.07256410086
Hybrid,call,100,110,0.02,0.75,1,2000000,0,4004,0.200197159,0.067048775,26.75884774,0.1536811788
Hybrid,call,100,110,0.02,0.75,1,2000000,0,4008,0.184878595,0.050331874,26.84598665,0.2408200916
Hybrid,call,100,110,0.02,0.75,1,2000000,0,8002,0.184121287,0.030425617,26.63927507,0.03410850976
Hybrid,call,100,110,0.02,0.75,1,2000000,0,8004,0.182844894,0.033792657,26.61119892,0.006032363727
Hybrid,call,100,110,0.02,0.75,1,2000000,0,8008,0.180934238,0.034259611,26.73208719,0.1269206303
Hybrid,call,100,110,0.02,0.75,1,5000000,0,2002,0.36823879,0.238277506,26.57592119,-0.02924537011
Hybrid,call,100,110,0.02,0.75,1,5000000,0,2004,0.36837826,0.242711647,26.6234682,0.01830163966
Hybrid,call,100,110,0.02,0.75,1,5000000,0,2008,0.37541045,0.245573387,26.65789557,0.05272900696
Hybrid,call,100,110,0.02,0.75,1,5000000,0,4002,0.280230869,0.141849572,26.64786682,0.04270026155
Hybrid,call,100,110,0.02,0.75,1,5000000,0,4004,0.253803198,0.122957714,26.61768563,0.01251907225
Hybrid,call,100,110,0.02,0.75,1,5000000,0,4008,0.261765898,0.126485483,26.58816146,-0.01700510027
Hybrid,call,100,110,0.02,0.75,1,5000000,0,8002,0.209404219,0.06510082,26.62249082,0.0173242558
Hybrid,call,100,110,0.02,0.75,1,5000000,0,8004,0.218280397,0.070581797,26.63150518,0.02633861797
Hybrid,call,100,110,0.02,0.75,1,5000000,0,8008,0.209380227,0.065079456,26.61894083,0.01377427441
Hybrid,call,100,110,0.02,0.75,1,10000000,0,2002,0.621810751,0.491574995,26.5958311,-0.0093354609
Hybrid,call,100,110,0.02,0.75,1,10000000,0,2004,0.603167984,0.474363619,26.61929727,0.01413070804
Hybrid,call,100,110,0.02,0.75,1,10000000,0,2008,0.619637767,0.485830759,26.59641746,-0.008749097758
Hybrid,call,100,110,0.02,0.75,1,10000000,0,4002,0.394199194,0.257007502,26.63311026,0.02794370086
Hybrid,call,100,110,0.02,0.75,1,10000000,0,4004,0.402008617,0.267617722,26.67869637,0.07352981169
Hybrid,call,100,110,0.02,0.75,1,10000000,0,4008,0.399667943,0.26838514,26.58803289,-0.01713367139
Hybrid,call,100,110,0.02,0.75,1,10000000,0,8002,0.312256315,0.16437332,26.64314634,0.03797977852
Hybrid,call,100,110,0.02,0.75,1,10000000,0,8004,0.296664113,0.146318938,26.58358991,-0.0215766481
Hybrid,call,100,110,0.02,0.75,1,10000000,0,8008,0.282098146,0.130863286,26.56823427,-0.03693228546
Hybrid,call,100,110,0.02,0.75,1,25000000,0,2002,1.366709936,1.239527388,26.65161155,0.04644499092
Hybrid,call,100,110,0.02,0.75,1,25000000,0,2004,1.384212647,1.262327768,26.59909539,-0.006071172266
Hybrid,call,100,110,0.02,0.75,1,25000000,0,2008,1.335158837,1.206981552,26.64040703,0.03524047384
Hybrid,call,100,110,0.02,0.75,1,25000000,0,4002,0.75392774,0.616796606,26.60127408,-0.003892480449
Hybrid,call,100,110,0.02,0.75,1,25000000,0,4004,0.81137209,0.678120982,26.63764418,0.03247761515
Hybrid,call,100,110,0.02,0.75,1,25000000,0,4008,0.783096571,0.649605752,26.6068311,0.001664538345
Hybrid,call,100,110,0.02,0.75,1,25000000,0,8002,0.482338916,0.331446992,26.6178261,0.01265953555
Hybrid,call,100,110,0.02,0.75,1,25000000,0,8004,0.464521266,0.318385612,26.60237195,-0.002794610892
Hybrid,call,100,110,0.02,0.75,1,25000000,0,8008,0.465301166,0.317926538,26.59774386,-0.007422703895
Hybrid,call,100,110,0.02,0.75,1,50000000,0,2002,2.575389857,2.445891126,26.59761634,-0.007550218657
Hybrid,call,100,110,0.02,0.75,1,50000000,0,2004,2.603697182,2.480368918,26.62117066,0.01600410362
Hybrid,call,100,110,0.02,0.75,1,50000000,0,2008,2.682555886,2.552012765,26.61541948,0.01025291555
Hybrid,call,100,110,0.02,0.75,1,50000000,0,4002,1.377144928,1.244181953,26.60324216,-0.001924403869
Hybrid,call,100,110,0.02,0.75,1,50000000,0,4004,1.401245437,1.268083106,26.63114119,0.02597462618
Hybrid,call,100,110,0.02,0.75,1,50000000,0,4008,1.411918385,1.275940417,26.65237769,0.0472111302
Hybrid,call,100,110,0.02,0.75,1,50000000,0,8002,0.775860132,0.627808856,26.61843513,0.0132685747
Hybrid,call,100,110,0.02,0.75,1,50000000,0,8004,0.80221577,0.653143725,26.61343728,0.008270724517
Hybrid,call,100,110,0.02,0.75,1,50000000,0,8008,0.776421586,0.622621206,26.62696071,0.02179415212
Hybrid,call,100,110,0.02,0.75,1,100000000,0,2002,4.860214054,4.72598647,26.60850077,0.003334213998
Hybrid,call,100,110,0.02,0.75,1,100000000,0,2004,4.872313105,4.737141455,26.593308,-0.0118585638
Hybrid,call,100,110,0.02,0.75,1,100000000,0,2008,4.772545265,4.643359585,26.58177825,-0.02338831371
Hybrid,call,100,110,0.02,0.75,1,100000000,0,4002,2.544155043,2.408883949,26.6156716,0.01050504077
Hybrid,call,100,110,0.02,0.75,1,100000000,0,4004,2.485910368,2.350077007,26.58606685,-0.01909970915
Hybrid,call,100,110,0.02,0.75,1,100000000,0,4008,2.692093916,2.560034613,26.63439868,0.02923212005
Hybrid,call,100,110,0.02,0.75,1,100000000,0,8002,1.445397052,1.30365134,26.62431656,0.01915000287
Hybrid,call,100,110,0.02,0.75,1,100000000,0,8004,1.417921523,1.271165937,26.6054837,0.0003171356627
Hybrid,call,100,110,0.02,0.75,1,100000000,0,8008,1.61478301,1.471000953,26.58607475,-0.0190918098
Serial,call,100,120,0.02,0.75,1,1000000,0,0,0.113855829,0.11384712,23.66005354,-0.04399711306
Serial,call,100,120,0.02,0.75,1,2000000,0,0,0.196590273,0.19658252,23.67275682,-0.03129383028
Serial,call,100,120,0.02,0.75,1,5000000,0,0,0.51367163,0.513665482,23.67038746,-0.03366318554
Serial,call,100,120,0.02,0.75,1,10000000,0,0,0.982972792,0.982966016,23.70929259,0.005241936375
Serial,call,100,120,0.02,0.75,1,25000000,0,0,2.370061116,2.370056057,23.68935079,-0.01469985745
Serial,call,100,120,0.02,0.75,1,50000000,0,0,4.69735266,4.697347246,23.70680901,0.002758355285
Serial,call,100,120,0.02,0.75,1,100000000,0,0,9.183703546,9.183694858,23.70175224,-0.00229840714
OMP,call,100,120,0.02,0.75,1,1000000,0,1,0.098312839,0.098298669,23.69965826,-0.004392387997
OMP,call,100,120,0.02,0.75,1,1000000,0,2,0.055433417,0.055421322,23.73400564,0.02995498973
OMP,call,100,120,0.02,0.75,1,1000000,0,4,0.031872369,0.031860006,23.63900094,-0.06504971483
OMP,call,100,120,0.02,0.75,1,1000000,0,8,0.021117772,0.02110613,23.6206857,-0.08336494528
OMP,call,100,120,0.02,0.75,1,1000000,0,16,0.01088937,0.010872672,23.50140164,-0.2026490087
OMP,call,100,120,0.02,0.75,1,1000000,0,32,0.015081757,0.015076103,23.46450242,-0.239548231
OMP,call,100,120,0.02,0.75,1,1000000,0,64,0.007844363,0.007837461,23.46959119,-0.2344594588
OMP,call,100,120,0.02,0.75,1,2000000,0,1,0.184037031,0.18403327,23.70146335,-0.002587302261
OMP,call,100,120,0.02,0.75,1,2000000,0,2,0.103162931,0.103140561,23.55849409,-0.1455565553
OMP,call,100,120,0.02,0.75,1,2000000,0,4,0.063587903,0.063580339,23.53110442,-0.1729462325
OMP,call,100,120,0.02,0.75,1,2000000,0,8,0.029505624,0.029493525,23.61011985,-0.09393079972
OMP,call,100,120,0.02,0.75,1,2000000,0,16,0.020381045,0.020369703,23.6195477,-0.08450294706
OMP,call,100,120,0.02,0.75,1,2000000,0,32,0.014197737,0.01419269,23.56515439,-0.1388962551
OMP,call,100,120,0.02,0.75,1,2000000,0,64,0.012211835,0.012206125,23.53925805,-0.164792599
OMP,call,100,120,0.02,0.75,1,5000000,0,1,0.477535395,0.477530744,23.65087271,-0.0531779411
OMP,call,100,120,0.02,0.75,1,5000000,0,2,0.247013767,0.247002705,23.58946892,-0.1145817343
OMP,call,100,120,0.02,0.75,1,5000000,0,4,0.137879546,0.137866778,23.67909135,-0.02495929513
OMP,call,100,120,0.02,0.75,1,5000000,0,8,0.066612364,0.066587035,23.67940946,-0.02464118972
OMP,call,100,120,0.02,0.75,1,5000000,0,16,0.039818462,0.039807839,23.69185266,-0.01219799063
OMP,call,100,120,0.02,0.75,1,5000000,0,32,0.029899561,0.029887809,23.63403833,-0.07001232048
OMP,call,100,120,0.02,0.75,1,5000000,0,64,0.024417418,0.024412939,23.61683384,-0.08721681417
OMP,call,100,120,0.02,0.75,1,10000000,0,1,0.925357253,0.925353116,23.67380629,-0.03024435848
OMP,call,100,120,0.02,0.75,1,10000000,0,2,0.484881253,0.484868776,23.75895142,0.0549007657
OMP,call,100,120,0.02,0.75,1,10000000,0,4,0.250402266,0.250392853,23.72230161,0.01825096082
OMP,call,100,120,0.02,0.75,1,10000000,0,8,0.129504072,0.129492367,23.71179795,0.007747300031
OMP,call,100,120,0.02,0.75,1,10000000,0,16,0.069609327,0.069601003,23.82341319,0.1193625395
OMP,call,100,120,0.02,0.75,1,10000000,0,32,0.050814899,0.050807178,23.89212569,0.1880750444
OMP,call,100,120,0.02,0.75,1,10000000,0,64,0.044389789,0.044383797,23.83178832,0.1277376671
OMP,call,100,120,0.02,0.75,1,25000000,0,1,2.265704556,2.265699729,23.72868987,0.02463922324
OMP,call,100,120,0.02,0.75,1,25000000,0,2,1.194367222,1.194355184,23.71997968,0.01592903333
OMP,call,100,120,0.02,0.75,1,25000000,0,4,0.677802092,0.677796682,23.68404513,-0.02000552176
OMP,call,100,120,0.02,0.75,1,25000000,0,8,0.343667639,0.343654116,23.69754192,-0.00650873311
OMP,call,100,120,0.02,0.75,1,25000000,0,16,0.19974695,0.19973385,23.72115262,0.01710197279
OMP,call,100,120,0.02,0.75,1,25000000,0,32,0.108571672,0.108557433,23.63581127,-0.06823937938
OMP,call,100,120,0.02,0.75,1,25000000,0,64,0.107606452,0.107600225,23.68441519,-0.01963546165
OMP,call,100,120,0.02,0.75,1,50000000,0,1,4.697184819,4.697178971,23.70242619,-0.001624463291
